Ensembl.Gene.ID	brain_GSM752569	brain_GSM752570	cerebellum_GSM752571	cerebellum_GSM752572	heart_GSM752573	heart_GSM752575	adult mammalian kidney_GSM752576	adult mammalian kidney_GSM752578	liver_GSM752580	liver_GSM752581	testis_GSM752583	testis_GSM752585
ENSOANG00000000355	0	0	0	0	0	0	0	0	0	0	0.79711	0.33919
ENSOANG00000000356	0	0	0	0	0	0	0	0	0	0	0.37153	0
ENSOANG00000000357	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000358	0	0	0	0	0	0	0	0	0	0	3.42604	4.8839
ENSOANG00000000359	0	0	0	0	0	0	0	0	0	0	96.55667	56.97855
ENSOANG00000000360	0.50758	1.21182	0	0.15693	0	0	0	0	0	0	0.85324	1.27088
ENSOANG00000000362	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000363	38.93501	35.17055	27.36305	39.26522	22.93599	30.35527	248.43954	286.61613	50.74335	87.72153	37.30246	57.93443
ENSOANG00000000364	7.89741	7.01484	10.1022	9.49688	7.82632	9.50674	9.86486	11.33665	9.0431	10.11528	20.81239	27.29663
ENSOANG00000000365	34.45086	34.74696	43.35231	55.39209	10.70283	11.04956	13.11065	16.10189	10.01684	11.83204	63.17093	188.20903
ENSOANG00000000366	27.58179	21.8115	28.91343	39.11576	20.23985	19.9915	44.58288	32.17707	9.06294	12.65309	7.55174	10.59569
ENSOANG00000000367	0	0	0	0	0	0	0	0	0	0	2.00466	0.10666
ENSOANG00000000369	3.72252	1.60313	6.42275	25.4164	9.84201	10.38376	378.79277	355.03834	21.72655	20.11751	0.31506	1.20641
ENSOANG00000000370	48.77923	31.31185	42.4717	50.87091	478.88651	494.43189	23.92676	35.1082	0.47809	0.30366	7.93601	14.85865
ENSOANG00000000371	0	0	0	0	0	0	0.4718	0.27363	81.32573	106.55194	0	0.07238
ENSOANG00000000372	10.40834	10.14153	34.82407	26.88385	7.32194	6.27134	25.16141	15.62775	10.29237	12.96859	19.55801	14.83778
ENSOANG00000000373	5.39394	16.34979	5.61318	2.86676	1.48219	0.33209	0	0.28498	0	0.28342	0	0.15077
ENSOANG00000000374	4.0806	6.43405	1.12809	2.38077	1.08326	0.30337	1.57084	0.78087	0	0	1.94165	3.85572
ENSOANG00000000375	1.23003	3.12045	2.78542	0.95094	1.51432	1.21154	0.71701	3.95059	0.16287	0.20685	0	0.43999
ENSOANG00000000376	1.36331	0.90413	1.57385	0.60897	3.09031	2.4468	7.94709	4.40424	13.19342	9.47298	1.90997	4.68698
ENSOANG00000000377	0.89285	0.22212	0.19827	0.69028	0.78518	0.43972	5.20462	8.67832	1.87125	1.12568	12.82233	10.18031
ENSOANG00000000378	6.15588	4.94632	2.20762	4.27075	2.63706	1.71	0.4601	3.86875	1.35803	0.92875	6.30253	6.2813
ENSOANG00000000379	1.14647	0.62211	1.66595	2.41712	0.18326	0.41068	0.60766	0.70471	1.24157	0.35048	30.22692	19.20001
ENSOANG00000000380	12.06853	10.41279	23.83124	18.74981	8.15539	5.44611	7.58942	11.9188	6.46735	7.64812	164.47688	77.23501
ENSOANG00000000381	12.37336	22.49669	13.64012	18.03103	5.50262	2.24122	19.48261	14.66506	5.45934	7.65088	7.17333	7.63108
ENSOANG00000000382	20.02738	14.01441	20.04573	19.41843	2.38796	1.33724	7.91486	6.69436	8.38718	6.08686	17.59674	15.0766
ENSOANG00000000383	0.80101	0.31882	0.49792	0.49536	1.50265	1.05195	92.92275	3.43034	19.08553	49.01709	0.2245	0.62086
ENSOANG00000000384	10.83784	11.19663	15.72225	18.99515	50.69846	77.96058	47.06273	43.24145	16.78498	18.662	26.18867	35.07915
ENSOANG00000000385	8.57563	6.3986	9.92007	5.58267	12.10507	12.66919	144.70691	143.81696	55.71072	52.73372	11.85683	22.30036
ENSOANG00000000387	1.46407	4.17091	0.17732	0.10285	0	0	0	0.22502	0.08805	0	7.27249	7.49841
ENSOANG00000000388	0	0	0	0	0	0	6.03625	2.33388	0	0	0.48343	0
ENSOANG00000000389	5.89824	8.41053	8.08946	7.22794	4.22601	4.21699	3.05621	7.08999	1.85065	2.20344	5.5092	10.08032
ENSOANG00000000390	0	0	0	0	0	0	13.96305	16.80342	0.15853	0	1.51021	3.2131
ENSOANG00000000392	4.70966	5.25328	8.61815	12.13615	6.02386	5.81	12.47912	10.69536	7.11557	12.55587	3.59923	5.44542
ENSOANG00000000393	19.10693	21.70185	19.52632	17.94009	22.6513	13.71387	27.84466	27.45987	11.00727	14.43471	23.41032	20.85682
ENSOANG00000000394	364.41385	449.74674	344.87506	347.17518	2.33149	1.41454	2.57605	0.93375	0.80426	0.65001	1.16106	1.43256
ENSOANG00000000395	40.90944	69.12181	59.41021	65.51766	0.62253	0	1.62122	1.53861	0.53545	0.25505	1.48783	1.58274
ENSOANG00000000396	0.18899	0.07054	0.56634	0.32868	1.12159	0.60496	0.41307	0.27945	0	0	0.89352	1.03506
ENSOANG00000000397	9.6174	10.50753	13.49716	14.86954	2.71832	2.70627	3.00344	4.64491	1.36399	1.73231	11.5497	9.52202
ENSOANG00000000398	6.1653	6.50874	7.81928	10.19133	6.97862	5.49081	5.83067	14.35764	4.34084	5.01681	8.68388	12.22928
ENSOANG00000000399	23.72648	30.69732	38.3944	43.53253	4.90905	4.06401	0.88439	1.84631	0.80317	2.34625	1.78533	1.41088
ENSOANG00000000400	0	0	0	0	0	0	0	0	0	0	0	0.15164
ENSOANG00000000401	0.21807	0.71599	0.29048	0.06738	0	0	0	0.44243	0	0	27.86865	23.91227
ENSOANG00000000402	0	0	0	0	0	0	0	0	0	0	0	0.24585
ENSOANG00000000403	4.15858	2.89197	4.43686	3.99514	2.76917	1.98819	3.11853	1.70617	2.53856	1.32358	15.44298	12.42033
ENSOANG00000000404	37.83923	25.90454	19.74565	34.98142	3.43031	1.15264	4.83215	6.42932	0.77455	0.6558	167.24358	139.01599
ENSOANG00000000405	27.60891	8.1197	5.23453	8.2569	5.31619	6.1529	31.71794	49.73574	14.40452	5.42045	24.5645	18.65247
ENSOANG00000000406	8.37001	9.11637	10.50845	9.96601	5.32973	4.83244	6.02885	13.74198	6.1762	4.52847	8.89633	9.50678
ENSOANG00000000407	0	0	0	0	0	0	0	0	0	0	0.22691	0.09663
ENSOANG00000000408	0	0	0	0	0	0	0	0	0	0	1.10632	0.17655
ENSOANG00000000409	0	0	0	0	0	0	0	0	0	0	0	0.10073
ENSOANG00000000410	0	0	0	0	0	0	0	0	0	0	2.42956	0.98679
ENSOANG00000000411	3.7888	3.973	5.04684	5.85789	14.40702	25.01178	15.22135	28.04147	20.46698	10.50075	37.44536	32.05043
ENSOANG00000000412	15.63712	10.79664	8.70479	9.382	34.47831	74.47669	4.08147	13.01913	19.15362	20.00982	9.80982	19.82768
ENSOANG00000000413	0.23183	0.46136	0.51472	1.19488	0.40772	0	7.65843	3.78844	2.86429	3.248	1.94888	3.73199
ENSOANG00000000414	19.10259	14.16306	14.19587	14.79836	25.3202	51.01611	11.60427	22.50157	8.78329	11.96631	28.90506	18.98887
ENSOANG00000000415	1.0779	1.34043	1.91442	1.11104	1.73763	1.41551	5.23614	2.12575	3.92359	3.6241	1.13249	1.04422
ENSOANG00000000416	17.91778	15.77536	29.97727	28.47846	0	0	0	0	0	0	0	0.09611
ENSOANG00000000417	3.90742	13.28912	7.38366	6.04129	0.15977	0.17896	3.70804	14.28537	0.12025	0.91663	2.67368	1.30019
ENSOANG00000000418	16.08056	20.37438	30.10929	37.99712	6.66988	5.67767	12.8227	10.2575	3.61444	6.63069	13.39046	15.05864
ENSOANG00000000419	5.54885	6.63698	12.58219	11.85358	9.68411	5.67364	25.30874	17.4706	10.6528	16.37772	25.99345	21.85619
ENSOANG00000000420	28.56459	28.3849	36.46034	35.61292	18.23281	25.42035	23.51631	33.61998	17.08187	14.94921	36.00951	42.61271
ENSOANG00000000421	1.82427	2.89234	1.97432	1.85097	3.50897	1.23526	2.3263	1.5418	4.52757	4.02513	15.57486	9.32935
ENSOANG00000000422	34.21846	67.12857	22.72214	20.02512	12.61061	17.82678	0.53579	2.38276	0	0	1.45959	0.65771
ENSOANG00000000423	116.654	155.21746	159.44124	222.84411	119.04317	85.20139	205.06593	109.59423	36.37202	57.60416	75.16135	83.34681
ENSOANG00000000424	0	0	0	0	0	0	7.4421	38.12599	0	0	0	0
ENSOANG00000000425	16.43847	23.85289	22.86454	33.41947	47.27809	21.82559	34.41193	10.90003	6.37138	6.71773	12.97899	24.44647
ENSOANG00000000426	11.03716	10.43113	12.4149	14.03082	6.68587	12.80296	3.2169	7.67007	4.05816	1.64927	125.77131	86.4183
ENSOANG00000000427	0	0.09352	0.08348	0	0	0	211.38468	473.12776	0	0	0	0.11201
ENSOANG00000000428	17.22416	17.55331	12.8707	11.04183	5.17169	0	0	0.71011	0	0	1.7657	2.25408
ENSOANG00000000429	58.07631	35.83506	37.43228	52.92733	2.39618	1.34192	29.7837	10.36412	6.76305	5.15356	7.87437	16.14419
ENSOANG00000000430	0.35283	0	0.14459	0.16782	0	0	132.04126	114.89236	0	0	45.06561	24.46793
ENSOANG00000000431	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000432	0.67699	0.71612	0.4223	0.34451	0.04524	0	2.27281	0.56485	0.05671	0.04324	7.34755	3.81616
ENSOANG00000000433	95.79437	44.0109	83.0147	90.20134	8.80024	11.20075	30.71584	54.59599	17.11061	12.68173	85.56341	90.95399
ENSOANG00000000434	6.51501	3.78082	5.3837	4.94317	6.89592	6.65426	11.07684	10.09506	3.11413	2.9409	30.42628	23.52026
ENSOANG00000000435	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000436	1.73834	0.05403	0.84427	1.00794	0.60509	0.10699	2.16394	1.86721	1.43816	0.94362	1.21788	1.76508
ENSOANG00000000437	6.62208	9.99288	12.38882	11.44625	5.10326	1.39243	3.25295	2.57829	0.24625	0.4378	7.81859	4.92383
ENSOANG00000000438	44.96511	59.33613	57.8605	61.03035	27.66667	12.93206	67.27334	49.41599	24.64918	40.05116	32.80109	36.40753
ENSOANG00000000439	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000440	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000441	0.4223	0	0	0	0	0.27723	0.8204	0.2379	0	0	8.28274	2.89509
ENSOANG00000000442	6.80624	10.88869	10.2913	9.19594	12.61695	12.80296	42.35593	32.13149	9.57724	15.15275	10.82455	12.72149
ENSOANG00000000443	35.40784	38.56018	42.1413	34.66058	10.93119	15.54506	25.64755	39.31165	15.99244	15.49731	73.67902	76.13105
ENSOANG00000000444	2.80068	2.48599	6.39994	6.08461	2.46274	2.75839	6.1222	3.75479	1.94943	2.1511	12.48213	9.19778
ENSOANG00000000445	0	0.08227	0.07344	0	0	0	0	0.18653	0	0	78.13976	33.00315
ENSOANG00000000447	1.69042	1.26121	11.77818	12.86672	1.94379	0	0.5685	0.21976	4.99145	9.29023	17.48964	14.36094
ENSOANG00000000448	45.27372	30.66774	41.60474	42.28192	8.65992	9.29873	44.59818	33.53566	9.74998	5.33617	114.17651	94.67516
ENSOANG00000000449	5.10902	3.94341	1.17338	0.81719	1.23929	0.69404	0.51359	2.38235	0	0.29622	0	0.78774
ENSOANG00000000452	0.20701	0	0.27575	0.2561	0	0	0	0	0	0	0.34811	0.29618
ENSOANG00000000453	0	0	0	0.11627	0	0	0	0	0	0	0	0.26908
ENSOANG00000000454	12.88052	6.91961	21.27519	25.49075	0.90606	1.01483	18.02016	24.38583	5.45576	0.86609	2.16546	7.37189
ENSOANG00000000455	0.12698	0.56857	0.11283	0	0.59559	1.50103	0	0	0	0	1.24577	0.34072
ENSOANG00000000456	6.25434	6.03908	16.49887	11.37634	4.96048	2.65722	15.72705	6.21897	1.94791	1.44311	41.23639	48.91188
ENSOANG00000000457	2.36454	0.34143	0	0.70763	1.07318	0	22.67611	12.37771	32.81299	54.62426	1.28227	2.45561
ENSOANG00000000458	14.34451	25.97092	16.02855	24.80591	11.47778	6.9636	24.57024	25.51179	10.07853	10.97146	22.00237	28.63447
ENSOANG00000000459	17.7124	17.62103	19.98909	34.2316	85.2308	42.15872	76.72059	44.49536	40.3779	56.65734	13.4421	15.39959
ENSOANG00000000460	30.07723	6.04396	25.00495	48.51739	78.60069	55.63878	36.95432	59.23644	7.13259	11.60453	22.20484	28.66078
ENSOANG00000000461	26.17802	26.09316	14.87711	25.70644	15.99799	18.61538	17.8227	22.97973	5.88657	6.20185	120.22699	110.00017
ENSOANG00000000462	57.22347	57.97701	28.28315	37.71771	31.25056	102.0405	43.45186	187.09588	34.28432	43.28898	32.91335	53.59695
ENSOANG00000000463	7.22247	3.30137	11.52742	10.8649	1.25874	0.25641	0.75856	2.19984	0.43059	0.54687	2.46158	3.08395
ENSOANG00000000464	30.06085	32.12307	27.58794	38.99721	39.00513	29.87471	41.66924	45.1174	24.10451	29.15131	42.49797	80.89014
ENSOANG00000000465	0.17301	0.64546	0.23046	0.2675	0	0	0	0.29246	0.91605	1.45427	0	0
ENSOANG00000000467	10.84235	4.19475	691.63401	764.28876	0	0	1.17043	0	0	0	0	0.35911
ENSOANG00000000469	0.06742	0.10061	0	0.10424	0	0	0.58951	0.22793	0	0	0	0.36175
ENSOANG00000000470	10.97285	17.89951	14.32975	14.88613	31.97351	27.65367	29.47353	27.54972	14.73796	10.85082	14.01713	15.1519
ENSOANG00000000471	0	1.15327	0.34319	0.39834	0.90606	0.5075	0	0	0	0	0	1.84296
ENSOANG00000000472	0	0.09621	0.08588	0	0.22677	0	0	0	0.08534	0	66.10182	45.6494
ENSOANG00000000473	0.88089	0.87626	3.52002	0	1.54919	0	29.09701	8.43764	3.49787	11.35279	0	0.52511
ENSOANG00000000474	27.10936	11.12928	14.61249	13.78826	1.11035	0.9327	5.06065	4.73589	2.50711	2.12273	1.49265	0.59991
ENSOANG00000000475	0.21299	0.04535	0.08108	0	17.17605	20.01717	32.81101	46.90458	0.24159	0.51147	11.25358	9.71337
ENSOANG00000000477	5.19208	4.01749	3.84226	1.78396	2.36736	2.27284	1.12101	4.55089	0	0.32322	0.80813	4.81511
ENSOANG00000000478	6.5536	2.44492	6.72916	4.433	3.36159	1.88266	9.15262	9.00096	13.37353	10.32861	13.773	11.47713
ENSOANG00000000479	0.04391	0	0	0	0	0	0	0	89.54842	156.68193	3.1368	1.49183
ENSOANG00000000480	0	0	0	0	0.20011	0	0	0	0	0	0	0.20351
ENSOANG00000000481	3.46145	1.72184	2.32864	3.51372	1.10675	1.10197	1.42663	2.12769	1.38839	0.99926	1.91032	2.12617
ENSOANG00000000482	2.83926	0.4984	2.66964	1.93671	0.73433	1.31594	2.43398	2.82312	5.74778	0.98273	10.17894	8.36381
ENSOANG00000000483	0.0929	0	0	0	0	1.82957	0	0.15703	0	0	0	0.33223
ENSOANG00000000484	15.17796	8.57006	20.65484	19.66136	0.64932	0.48491	37.06439	24.54716	317.91824	213.70961	0.68968	0.69698
ENSOANG00000000485	3.64568	2.42878	3.84455	2.9525	0.11454	0.08552	1.70766	0.55031	0.02874	0.03649	1.09461	0.36871
ENSOANG00000000486	4.12647	1.40754	1.30869	1.03289	1.90072	0.8128	2.11905	1.52795	1.50854	0.39634	4.12949	2.79399
ENSOANG00000000487	0	0.072	0.06427	0.0746	0.25457	0.95029	0	0	0.06387	0	0	0
ENSOANG00000000488	16.66088	8.37202	12.16404	7.99827	5.3391	9.66374	6.37076	10.3457	13.30912	4.49115	5.92067	9.10027
ENSOANG00000000489	71.12841	19.72415	76.19234	38.44662	33.91181	22.86399	33.64789	21.14092	18.76911	7.52391	9.31813	9.91241
ENSOANG00000000490	7.21223	5.25157	5.09289	5.70983	5.57797	11.38246	2.91247	6.9036	7.5338	3.87102	95.14355	67.44955
ENSOANG00000000491	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000492	2.82165	2.07928	2.95423	2.85447	2.30757	1.94414	2.53832	3.14051	3.93465	2.92809	3.12372	2.56484
ENSOANG00000000493	1.03604	0.88347	0	0.45761	0.78086	0.4373	6.03935	5.87929	0	0	0	0
ENSOANG00000000494	0.15049	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000495	8.70883	3.14294	7.38378	3.33627	2.68143	2.16344	5.4231	5.67878	10.45003	3.38861	21.07235	14.5361
ENSOANG00000000496	27.32014	14.77563	15.12733	16.68352	7.6762	14.32949	8.71664	25.89176	14.97857	6.92995	47.56334	46.36911
ENSOANG00000000497	65.47558	67.87696	34.46452	33.12209	4.77578	3.86327	9.89351	4.20788	0.09987	0.12684	1.58527	3.44028
ENSOANG00000000498	3.01678	1.14593	2.1188	1.69606	2.41159	2.0529	2.47792	2.59615	0.68975	0.5072	2.0749	2.37898
ENSOANG00000000499	7.54704	2.76435	9.13909	6.5768	3.98181	4.32478	7.59897	9.62604	4.2683	5.53627	21.34023	14.78664
ENSOANG00000000500	6.69302	10.92415	6.40791	7.97673	6.86639	8.24001	5.08023	10.48889	5.9062	8.43875	4.9817	10.47437
ENSOANG00000000501	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000502	16.81989	23.32002	16.59817	17.16736	6.36459	6.88566	20.01696	27.04179	16.54816	27.10047	14.17415	17.02739
ENSOANG00000000503	6.20241	15.38588	19.52806	15.94106	4.39155	2.53878	3.75651	3.81253	1.91918	1.21878	4.40151	8.78812
ENSOANG00000000504	0.26739	0.133	0.475	0.82694	0.78389	0.35113	0.51956	1.05477	0.35393	0.4495	0.74925	0.55801
ENSOANG00000000505	26.14786	36.04864	35.02791	41.85155	46.97828	43.42901	28.406	32.59747	27.76732	18.03223	43.71208	67.27954
ENSOANG00000000506	1.8074	4.11663	8.3208	13.70265	0.47399	0.2811	0.23113	0.402	0.08393	0.0533	0.20005	0.19853
ENSOANG00000000507	4.10919	5.66024	3.27483	6.78768	0.24708	0.27674	0	0.11867	0.04652	0.1771	0.59052	0.12564
ENSOANG00000000508	26.78889	24.50337	15.71919	20.86523	15.99987	13.19218	51.56324	53.63787	33.83063	30.18128	17.04237	26.95093
ENSOANG00000000509	19.60476	23.13567	32.50974	42.21899	19.8778	13.2009	133.81407	98.23539	80.10109	59.52501	8.40842	9.12371
ENSOANG00000000510	3.17448	1.57905	2.81903	2.18141	7.44382	7.12158	2.82723	13.26632	8.63744	8.30144	2.224	3.39083
ENSOANG00000000511	4.88579	6.69162	12.70407	14.17648	3.11912	1.71387	4.29158	4.46877	1.06309	0.50624	54.01189	46.65413
ENSOANG00000000512	33.43177	22.64815	31.67114	28.17715	12.68236	22.70424	29.02132	57.83881	60.9868	41.99914	58.21193	58.30966
ENSOANG00000000513	173.18942	182.70458	180.48448	210.17729	35.49559	39.1723	51.90563	38.13112	10.21484	10.22876	605.06403	346.38364
ENSOANG00000000514	37.45733	56.46496	57.51227	56.80783	2.34676	0.93867	14.862	7.49171	0.44154	1.36186	523.99927	309.0137
ENSOANG00000000515	0.29909	0.44632	0	0.23128	1.97261	0.8838	0.21799	0.63201	0.099	0.25147	0	1.27059
ENSOANG00000000516	0	0.31344	1.11914	0.97425	0	0.41374	0.6122	2.13046	1.1121	2.11874	10.59454	19.3477
ENSOANG00000000517	23.37896	19.81608	101.02405	119.57235	4.76944	8.10511	34.88827	39.67763	2.35183	1.41488	27.90756	34.9565
ENSOANG00000000518	0	0	0	0	0	0	0	0.24815	0	0	12.95833	8.66497
ENSOANG00000000519	2.76971	2.06657	0.28382	0.49409	0	0.20978	0	0.5402	0	0	167.9088	97.741
ENSOANG00000000520	3.52125	15.7025	3.74143	5.84674	0.19277	0.05406	0.35934	0.2548	0.03633	0.06913	2.53389	2.53627
ENSOANG00000000521	0.89088	1.32943	2.95783	2.48755	1.91757	1.25721	1.93783	1.61823	0.96799	1.20707	2.79454	4.24494
ENSOANG00000000522	6.77593	9.38495	9.35013	6.2105	2.28337	4.63557	6.97722	16.73514	2.41678	3.95613	53.55046	33.34533
ENSOANG00000000523	5.92011	3.86505	7.2944	6.06396	2.73301	1.02032	9.70585	7.0051	16.35819	18.28727	0.31093	2.51473
ENSOANG00000000524	2.43138	4.83776	5.2318	8.38597	6.13998	1.5964	8.17702	4.63702	3.71355	4.82112	4.97894	10.31409
ENSOANG00000000525	17.4605	22.13752	13.29038	17.25297	7.15726	12.67145	16.45338	29.51499	27.80364	20.74549	43.59259	39.21186
ENSOANG00000000526	19.22071	43.91357	23.83714	20.08477	24.24486	13.0555	10.04513	12.09992	10.52756	10.91912	33.98695	35.44367
ENSOANG00000000527	61.77705	57.09842	57.36703	53.42533	34.97997	51.96254	66.81513	63.82444	20.19199	18.56036	89.62368	56.14949
ENSOANG00000000528	0.05874	0.08765	0.54757	0	0	0.2314	1.02693	0.4963	0	0.09874	2.22159	1.15535
ENSOANG00000000529	2.92086	1.41915	10.4959	20.37431	11.10983	1.8733	4.15763	3.67433	0.98903	0.11417	3.42604	8.32205
ENSOANG00000000530	0.09036	0.1011	1.2933	1.74559	0	0	6.38365	0.87794	0	0	0.09503	0.0808
ENSOANG00000000531	13.53375	13.45208	15.00172	10.79511	62.48929	49.45553	51.29367	38.43868	39.97441	25.04273	22.31192	29.18779
ENSOANG00000000532	18.84543	9.46979	14.6007	14.86587	9.13117	16.28815	6.16542	17.5534	13.99974	9.69829	17.78198	16.68087
ENSOANG00000000533	17.97168	16.9466	19.60651	18.66621	8.144	16.23442	12.93444	19.15003	9.85104	6.30183	75.65408	59.38049
ENSOANG00000000534	48.39151	64.99158	105.13054	144.64905	0	0	0.16785	0	0	0	0	0.15457
ENSOANG00000000535	0	0	0	0.11817	0	0	0	0	0	0	146.14534	96.49297
ENSOANG00000000536	73.50971	82.6888	44.24394	67.81385	19.28423	20.86546	23.42678	19.79519	40.09043	40.44642	162.43019	128.99908
ENSOANG00000000537	27.26836	22.93983	19.90278	23.3234	25.62029	37.97853	12.05984	16.07711	8.02511	8.83964	318.11707	216.99936
ENSOANG00000000538	0.05972	0.08912	0.63672	0.46192	1.05085	0.11764	0	0.9091	1.26543	0.9041	61.53157	50.49522
ENSOANG00000000539	3.63856	7.29137	4.29281	5.46487	2.65104	3.27654	7.12048	4.30537	1.30728	1.31077	2.18474	2.78901
ENSOANG00000000540	24.02081	19.91412	15.40591	15.35072	4.819	10.0941	11.40944	17.92618	21.95068	20.51963	43.67628	52.19085
ENSOANG00000000541	0	0	0	0	0	0	0	0	0	0	1.47853	0.78643
ENSOANG00000000542	24.49718	18.10182	22.87339	24.966	17.03904	18.92956	27.09089	21.30404	14.17985	18.27364	19.86481	19.79376
ENSOANG00000000543	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000544	5.14678	5.44031	0.57136	0.59681	0	0	0	0.50752	0	0	167.29517	107.04896
ENSOANG00000000545	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000546	0.55943	0.477	0.85169	0.61783	0	0.47232	0.46583	0.27017	0	0	38.63156	24.72909
ENSOANG00000000547	7.72194	5.01013	5.81385	5.96947	11.51381	32.07477	9.78559	14.18815	4.88844	5.36179	6.35039	10.50836
ENSOANG00000000548	4.2165	3.39318	6.25841	4.74964	1.82739	1.77971	2.50179	2.52013	1.99324	1.03796	2.27874	2.3028
ENSOANG00000000549	1.5233	0.40415	1.1724	1.57017	5.06032	5.13435	0	0.17171	97.36687	168.44444	0.42696	0.33296
ENSOANG00000000550	7.4009	14.09069	6.79878	10.65338	2.24404	1.00547	0.74376	2.15691	0.33777	0.42898	1.07257	1.59754
ENSOANG00000000551	0	0	0	0	0	0	0	0	0	0	0	0.20014
ENSOANG00000000552	55.496	40.66366	43.88351	44.20014	27.24167	21.20143	22.57367	30.46771	21.40797	16.75369	53.85693	47.48921
ENSOANG00000000553	0	0	0	0	0	0	1.51115	1.31469	0.34319	0.8716	0	0
ENSOANG00000000554	7.29128	3.64819	4.91328	4.57561	12.29495	6.25181	571.03881	260.35007	180.47785	181.69703	18.02748	13.88454
ENSOANG00000000555	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000556	2.03981	0.80401	1.7431	1.96369	2.97822	2.61559	0.44864	0	0.07645	0	1.86039	0.96371
ENSOANG00000000557	14.06025	22.36356	22.4298	25.64387	18.36046	13.26754	27.23844	21.20558	10.69856	15.00278	29.37197	34.10679
ENSOANG00000000558	3.40246	2.34333	6.50775	7.68846	1.99465	2.40581	2.03429	2.21202	3.69533	4.10652	6.23366	6.78751
ENSOANG00000000559	6.57383	11.57059	11.89996	18.37312	13.19165	9.46285	22.84491	16.24106	5.46639	9.49268	92.45786	84.3373
ENSOANG00000000560	0.06398	0.09547	0.59624	0.88989	0	0	0	0	0	0	6.71985	4.74661
ENSOANG00000000561	29.24534	40.04583	33.03918	32.01966	3.98253	3.16439	7.64386	6.06914	3.39454	2.5217	27.78187	26.35212
ENSOANG00000000562	1.03932	2.397	0.50348	0.43823	0.16611	0	1.65226	0.15966	0	0.15879	2.78008	4.05579
ENSOANG00000000563	208.10863	299.65591	13.9821	34.57497	3.21046	2.24751	7.31604	29.70111	7.85314	11.1246	13.42765	26.11989
ENSOANG00000000564	57.64741	235.4368	15.01133	16.08342	0.76228	0.85379	13.89643	44.69337	21.22786	18.94487	12.75277	27.13261
ENSOANG00000000565	0	0	0.5683	1.31939	0	0	0	0	0	0	0	0
ENSOANG00000000566	23.64308	35.79021	14.24301	18.5079	1.49833	0.75519	0	0.07201	0	0	4.65562	3.6191
ENSOANG00000000568	13.74559	3.71689	3.68654	2.56734	1.94697	1.09035	0.80655	0.15592	0.97688	0.77547	0.77542	0.57749
ENSOANG00000000569	1.59793	1.94665	2.34577	2.97479	1.37645	1.67014	1.90106	2.31533	0.64746	1.1513	2.19301	3.29544
ENSOANG00000000570	0.07963	0	0	0	0	0	40.3744	35.1237	0	0	0	0.14241
ENSOANG00000000571	0.85598	0.89423	5.35915	5.16153	8.43041	0.16863	0.99804	0.28942	3.62583	14.96588	0.35982	0
ENSOANG00000000572	25.57909	39.2846	14.99594	13.20033	0.43769	0.35501	20.33286	12.88024	5.25874	4.19768	15.90541	13.42082
ENSOANG00000000573	0.10191	0	0.40713	0	0	0	0	0.51666	0.13489	0	0	0.09113
ENSOANG00000000574	0.09003	0	2.03849	4.87148	0	0	7.609	65.28176	0.59585	0	0	0.16102
ENSOANG00000000575	1.67674	1.78724	5.10511	2.96276	1.68504	0.94367	4.18891	2.42943	0.31706	1.20803	13.08848	9.85344
ENSOANG00000000576	8.90969	12.5653	26.805	31.11269	8.64133	4.13662	9.32955	6.10016	3.1305	3.8388	7.6268	9.60854
ENSOANG00000000577	4.77749	7.26912	11.85424	11.44182	1.89452	1.10713	2.79858	1.18757	1.23995	1.06302	14.07636	10.97407
ENSOANG00000000578	33.4425	40.86243	41.04407	32.17254	29.15592	35.13347	37.82271	50.73277	36.92666	65.54187	41.569	49.0773
ENSOANG00000000579	11.22606	13.13008	12.52872	13.25213	9.47132	18.37785	6.63245	12.95017	1.40563	3.0603	4.78233	6.44401
ENSOANG00000000580	304.63988	267.29258	349.0793	343.64067	51.37242	52.28478	1161.15753	1139.42322	327.33612	252.82424	116.66282	178.18116
ENSOANG00000000581	1.76169	6.57231	5.38872	5.95199	0.45901	0	71.22106	45.27636	33.03549	49.46976	0.13704	0.64181
ENSOANG00000000582	9.52967	8.82812	14.6737	11.35455	6.04778	7.74978	4.24693	6.05931	10.53092	4.80115	12.73934	11.12813
ENSOANG00000000583	11.2694	31.04657	478.63066	451.00637	0	0	0	2.19804	0	0	14.5746	5.03891
ENSOANG00000000584	24.595	19.3266	51.50159	47.92615	3.24259	2.17909	5.92761	2.79556	0.1479	0.18784	8.64221	8.84372
ENSOANG00000000585	36.29709	21.46077	53.74315	42.80083	58.30998	39.97899	62.51684	31.65293	40.08621	26.85809	143.17661	100.86704
