Ensembl.Gene.ID	prefrontal cortex_GSM752664	prefrontal cortex_GSM752665	prefrontal cortex_GSM752666	prefrontal cortex_GSM752667	prefrontal cortex_GSM752668	prefrontal cortex_GSM752669	cerebellum_GSM752670	cerebellum_GSM752671	heart_GSM752672	heart_GSM752673	adult mammalian kidney_GSM752674	adult mammalian kidney_GSM752675	liver_GSM752676	liver_GSM752677	testis_GSM752678
ENSPTRG00000005126	1.14287	2.87987	0.99818	1.04785	0.65298	3.62383	1.73869	1.95871	1.41444	0.16922	3.17711	1.59349	3.95467	1.43735	6.87369
ENSPTRG00000005130	0.22785	0	0.11941	0	0.11158	0	0.2888	0.10651	0.199	0.0506	0.79402	0.08288	26.6303	50.84021	1.19894
ENSPTRG00000005132	0.13909	0.19118	0.36461	0.09565	0.20434	0	0.03527	0.52029	0	0	0.5542	0.07589	71.84406	17.39979	0.05229
ENSPTRG00000005133	0.86829	0.67622	0.04554	0.41785	0.59527	0	0.81458	0.6493	0.15169	0.15423	0.77815	0.41054	0.39658	0.04684	0.78335
ENSPTRG00000005134	4.76307	5.4696	2.02224	3.56593	2.89355	4.1583	5.59555	3.26944	0.65844	0.18748	1.62112	1.14043	1.77765	1.4301	8.02351
ENSPTRG00000005135	30.65461	31.53378	34.88633	26.95104	30.76033	34.09043	31.66383	36.08762	10.95191	9.08464	21.01084	12.82979	23.85409	8.62391	36.40748
ENSPTRG00000005138	57.92094	86.76155	97.07534	74.97782	95.9842	85.2954	76.39022	79.04707	37.44346	32.8933	62.05562	55.05169	39.98788	14.69291	109.94689
ENSPTRG00000005139	266.50744	379.35901	298.94515	221.15392	351.90641	276.937	102.90819	165.41463	0.03598	0.08531	0.39631	0.11977	0.02278	0.05914	2.90934
ENSPTRG00000005140	31.12095	29.13538	17.19215	15.76168	30.92119	18.43695	20.51173	21.11249	4.17164	2.59477	20.97816	15.48845	5.92512	3.876	50.93502
ENSPTRG00000005141	34.5136	96.20954	59.16303	43.47686	50.86379	64.43921	48.91066	51.8688	4.43843	3.29505	12.52752	16.24996	1.0046	1.21714	1.21257
ENSPTRG00000005142	82.76116	121.08967	110.78287	90.52159	76.28117	101.77321	89.58498	117.06184	8.78585	8.93291	8.6935	6.16398	1.35056	2.76804	3.79644
ENSPTRG00000005143	11.88971	27.68956	19.64485	13.56795	19.32389	23.58465	34.15069	39.70624	0.20412	0.25363	0.31025	0.07555	0.19404	0	0.23417
ENSPTRG00000005144	102.34452	65.36244	56.24255	47.09673	48.05731	45.66253	85.71846	88.0121	40.40629	33.16248	174.34172	112.4971	137.9705	186.29472	39.35759
ENSPTRG00000005145	84.9105	136.8896	75.50525	65.60755	103.95541	96.0379	152.44658	160.53544	5.64901	3.6033	0.60742	0.33283	0.30398	0.32888	0.41277
ENSPTRG00000005146	8.64707	15.26975	17.46537	14.99045	12.88045	16.7094	12.69909	17.43177	8.45967	10.76159	19.33042	27.62001	9.4259	14.17802	6.36587
ENSPTRG00000005147	12.79738	17.6895	18.18705	15.36381	12.1093	15.9917	16.77501	22.91487	14.02308	20.56782	29.64636	51.24374	25.44522	16.60302	16.6338
ENSPTRG00000005148	8.56925	15.47225	9.18116	7.07168	9.63654	9.8126	11.68542	14.59889	2.02421	2.02991	16.27735	18.00955	2.82047	2.25837	0.47727
ENSPTRG00000005149	0.63246	0.63755	0.33136	0.348	0.30965	0.45121	0.96223	0.17737	0.11053	0.05615	76.55539	12.49174	0.86669	0.1363	0.19023
ENSPTRG00000005150	1.67531	4.38611	4.26429	4.44377	3.04722	3.13062	2.36671	1.34243	1.93409	0.90352	11.85699	8.66177	6.85736	2.19317	3.6887
ENSPTRG00000005151	2.27292	1.79551	1.4786	1.61703	1.07467	1.30495	2.86173	3.44389	0.7532	0.52217	18.06841	13.25636	6.34643	3.71779	1.59103
ENSPTRG00000005152	16.62388	14.25041	13.89066	12.95987	11.85507	10.74959	12.66525	17.90529	7.89761	10.58168	31.393	18.83705	20.74145	13.37974	8.98511
ENSPTRG00000005153	0.52353	7.4361	1.70103	1.00809	2.10235	3.73534	1.85861	10.96418	0.20583	1.44172	0.70384	13.48295	0.60873	8.4101	0.66915
ENSPTRG00000005155	22.58373	32.6545	22.56011	23.26388	25.17022	26.52162	45.19596	62.67152	25.43196	19.79792	59.63697	62.00089	24.7065	30.05656	18.33763
ENSPTRG00000005156	1.13802	3.12833	2.38538	2.95635	2.84824	2.70654	2.69316	4.37372	2.37503	1.57242	3.27376	4.23124	1.89018	0.95413	9.3161
ENSPTRG00000005159	0.62449	0.60805	1.10448	0.75166	0.91747	0.74261	0.83138	0.21901	1.60272	0.7454	2.97347	3.49253	2.72293	2.35643	0.44014
ENSPTRG00000005160	0.92627	0.52542	0.09238	0.48534	2.50568	1.04887	1.40931	1.5258	9.47999	15.79024	3.09681	5.07005	1.09902	0.61817	39.09933
ENSPTRG00000005162	18.96055	9.38012	19.26303	13.43898	64.59847	10.78936	2.5956	1.08748	4.31916	2.06656	0.9267	0.93084	0	0	1.57422
ENSPTRG00000005163	6.23085	2.29631	5.50129	5.40263	8.0595	5.55692	10.90508	9.08626	8.06194	9.58058	7.97542	6.83624	6.96074	5.29363	24.18675
ENSPTRG00000005164	5.28848	2.78936	3.51492	5.00284	9.27285	4.90834	12.29775	13.33726	2.02844	1.69576	4.17462	4.21322	2.64603	3.19835	2.75413
ENSPTRG00000005165	14.57865	12.04175	15.25361	14.36195	20.57842	14.33663	33.65393	44.11985	1.12382	1.76997	5.92779	9.62411	2.66037	2.3657	0.73953
ENSPTRG00000005167	0.11612	0.05313	0.2434	0	0.17051	0.13789	0.05889	0.05421	0.48177	0.25779	3.78601	2.80794	0.14459	0	0.43638
ENSPTRG00000005168	1.38917	1.90936	2.87153	2.28207	2.79681	3.30382	1.44815	2.05631	1.53391	5.80993	2.34402	6.30211	0.12817	0	55.15107
ENSPTRG00000005169	9.60866	4.40243	8.48846	10.76142	7.26004	9.46731	10.23315	8.72669	8.99441	8.77917	14.14817	14.08028	9.23426	4.58768	31.37379
ENSPTRG00000005170	1.10802	1.25219	0.96771	1.26989	1.08523	0.70284	2.12593	1.22584	0.35492	0.25425	2.27126	2.13614	0.40645	0.35837	2.91569
ENSPTRG00000005171	2.61486	1.55049	2.0152	2.00973	1.65724	2.37798	2.69126	1.3661	1.14226	0.44409	2.56572	2.04217	2.93826	1.32665	3.06467
ENSPTRG00000005172	0	0	0	0.20699	0	0	0.15272	0.42225	0	0	0.22489	0.10954	0	0	17.43208
ENSPTRG00000005173	19.64599	6.55754	9.45699	12.59339	17.23944	12.15675	17.31165	19.15684	7.41701	6.81076	11.28715	11.93175	20.15557	6.70874	28.37175
ENSPTRG00000005174	10.02374	3.85038	7.37546	8.00733	9.61924	5.8996	9.47365	9.41865	5.19695	5.26144	7.23454	6.24248	5.97042	2.61977	16.06206
ENSPTRG00000005175	3.07823	1.08493	2.23354	2.60534	1.85531	0.56309	0.60044	0.66406	14.99821	21.34898	2.7117	3.27294	2.3599	2.04221	4.27266
ENSPTRG00000005176	15.84513	8.88549	9.58607	10.30767	10.3062	8.72991	17.91731	10.46683	31.58836	28.29945	84.54714	83.98309	24.00751	12.79543	21.50312
ENSPTRG00000005177	7.8624	5.32038	3.0427	2.66187	8.17461	2.58909	8.74134	12.6656	0.55481	0.42979	2.52961	1.27595	1.85851	0.32602	4.41072
ENSPTRG00000005179	9.907	14.44846	9.94478	12.57039	9.97665	6.3051	4.03352	0.32611	0.06096	0	0.24317	0.78668	0	0	0.62943
ENSPTRG00000005180	7.78957	4.21111	4.78238	5.46884	8.52314	6.35602	10.87583	10.39056	3.45967	3.69124	4.25182	5.07403	2.23315	3.09204	16.49129
ENSPTRG00000005181	1.86097	2.64143	2.83009	3.06124	4.32425	2.51661	3.94142	5.38989	14.37718	26.26996	5.68672	6.91491	0.59095	1.14081	2.33184
ENSPTRG00000005184	0	0	0	0	0	0	0	0	0.18651	0	0	0.1553	0	0	2.88925
ENSPTRG00000005185	9.37925	4.29732	9.29909	8.01894	5.46214	5.12466	9.3203	8.05782	15.33668	14.86159	14.13673	12.2635	24.26384	9.70187	52.79264
ENSPTRG00000005186	4.94607	2.63169	4.51507	5.92495	3.82862	4.17391	5.42119	2.53584	9.02567	5.66902	15.88874	25.39036	11.9921	12.8148	80.85034
ENSPTRG00000005187	1.45183	0.70958	0.20294	0.66568	1.32723	0.46051	1.57067	0.54293	5.45411	3.61094	2.07229	1.44342	2.17034	0.83484	1.8192
ENSPTRG00000005188	0.60324	0.29758	0.14594	0.25535	0.45445	0.55194	0.25885	0.08679	0.77026	0.53585	1.52486	1.4009	1.25244	1.25066	0.24416
ENSPTRG00000005189	2.25198	1.63956	1.45501	1.14565	2.50782	1.17375	0.71963	0.60561	0.13476	0.08218	1.84321	1.71679	0.02563	0.03319	5.00972
ENSPTRG00000005190	16.74327	10.02713	13.43104	16.02928	29.18237	16.17903	27.9605	28.54599	4.26168	5.24646	9.89917	16.95678	5.74841	7.50466	26.58403
ENSPTRG00000005191	2.84193	2.04612	2.95195	2.89659	3.03192	3.25885	3.39718	3.27368	5.30932	4.3614	5.36963	4.29178	3.05572	1.28571	1.92683
ENSPTRG00000005193	0	0	0	0	0	0	0	0	0	0.05719	0.12832	0.09374	0.2675	0.55566	0
ENSPTRG00000005194	0	0	0	0	0.29664	0	0	0	0	0	0	0	0	0	0.22771
ENSPTRG00000005195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20433
ENSPTRG00000005196	3.94776	1.54347	1.82061	1.73761	2.73237	1.8777	5.39219	5.3148	1.33361	0.8416	3.32854	3.59951	1.35517	1.24847	25.01111
ENSPTRG00000005197	12.6833	6.18492	16.24754	14.282	15.25572	11.64235	10.34411	13.52208	17.46383	15.91136	37.30104	41.03554	34.58889	21.35043	49.18481
ENSPTRG00000005200	6.50543	2.10928	3.30428	3.78539	4.06802	2.14234	10.83637	6.50294	6.22997	4.73407	8.62121	4.20469	6.00546	2.48162	26.41142
ENSPTRG00000005201	11.05393	5.82132	6.79152	3.66975	5.97322	6.94996	12.1138	7.36483	3.77418	3.5552	7.7815	7.71802	5.80376	7.80777	3.0568
ENSPTRG00000005203	10.75887	2.87858	3.04548	4.96866	7.84552	4.29582	13.14276	13.06886	7.75303	6.17371	9.42387	5.02753	9.42467	7.95856	8.08896
ENSPTRG00000005204	3.1348	2.24203	3.28561	4.6269	2.69594	3.27297	1.78363	0.42882	2.6051	1.69792	12.63927	13.96107	6.85794	3.13231	0.51734
ENSPTRG00000005205	14.64179	5.59219	10.23879	9.03176	14.13605	10.8715	15.61559	24.64406	6.15269	5.77133	7.81038	10.2128	7.43876	3.60238	8.25181
ENSPTRG00000005206	6.78986	1.76286	4.74438	5.44756	8.97774	5.3826	8.95279	7.3001	3.95468	4.72456	4.7331	6.70947	4.51128	2.80612	49.51721
ENSPTRG00000005207	4.72588	2.112	4.24562	4.1624	5.79153	4.76153	5.92668	6.63824	2.05424	1.56132	3.12972	4.15779	1.96247	1.95763	3.93814
ENSPTRG00000005208	0.30975	0.08105	0	0.06083	0	0.10518	0.94242	0.12405	0.23197	0.07864	0.04404	0.01609	0.01837	0	0.96477
ENSPTRG00000005210	38.78987	37.74362	49.37388	44.99092	57.96736	50.21592	64.89651	89.20459	30.88465	26.32194	45.71735	61.12196	37.59612	20.78044	243.05146
ENSPTRG00000005212	3.39329	1.27783	3.55653	3.26071	3.73327	4.75373	13.67274	25.9447	4.5282	9.64145	9.67482	12.44444	3.57106	0.35079	41.34411
ENSPTRG00000005215	0	0	0.14103	0.18507	0.26343	0.32001	0.20464	0.25145	0	0.17922	0.8036	1.51652	0	0	1.31456
ENSPTRG00000005216	13.74318	8.99533	6.44755	8.28095	15.38352	10.27236	30.20183	49.31426	8.91938	10.46389	11.20957	11.23579	10.76173	8.88994	42.51143
ENSPTRG00000005218	48.90456	57.15889	73.00275	77.6395	51.59359	74.97579	24.25469	47.6108	1.88323	1.13687	16.36801	13.6233	0.16782	0.58094	2.73486
ENSPTRG00000005219	3.0987	1.2658	1.91741	1.12975	1.38953	2.04236	2.59385	3.00177	4.53379	11.42467	8.12358	7.88992	2.5115	6.56064	1.76833
ENSPTRG00000005221	2.94867	3.88918	5.15093	4.17852	10.02058	5.63162	10.19574	15.87221	0.01952	0.27778	0.15571	0.52002	0.01856	0.04819	0.06721
ENSPTRG00000005222	0.13831	0	0.14496	0.19023	0	0	0.07014	0.1293	0.24167	0.36857	42.62615	107.453	0.74657	0.59644	3.95119
ENSPTRG00000005223	1.0852	0.44752	1.42192	2.91078	0.85043	2.06503	2.22904	2.94245	0	0	0.08108	0.21709	0.06762	1.46262	0.32641
ENSPTRG00000005224	6.75204	4.04471	5.15306	5.13911	8.75335	6.0282	8.12275	12.60467	3.1881	2.77565	3.65575	5.83399	2.1142	2.5913	10.56356
ENSPTRG00000005225	0.51603	0.67965	1.52102	1.6856	1.80035	1.45734	1.1121	4.88436	0.26768	1.43235	0.35328	3.51913	0.24103	0.86921	5.64937
ENSPTRG00000005226	7.37262	3.33039	3.48266	1.28537	6.5091	6.1739	7.47786	10.77599	7.89277	8.57829	14.63234	18.99883	9.8315	19.81519	3.66931
ENSPTRG00000005227	45.84181	14.63879	19.17033	20.37997	20.63551	20.37337	36.75081	52.81501	67.96434	84.32076	43.92225	47.07646	31.82331	25.70963	106.70463
ENSPTRG00000005228	14.33579	5.35619	9.54413	9.64714	13.19729	10.09656	12.57466	10.52659	9.03066	8.93589	14.82773	16.20318	13.26038	11.27654	61.94028
ENSPTRG00000005229	0.13237	0.06072	0.27747	0.18206	0.12965	0	0.10073	0.06195	0	0	0	0	0	0.14271	0
ENSPTRG00000005230	6.88831	6.31208	1.80488	3.80667	10.12007	5.11945	4.77218	12.305	0.16118	0	4.68548	3.51231	0.02557	1.72394	5.41015
ENSPTRG00000005232	24.849	25.69657	10.35493	18.94157	36.45801	19.93666	0.55669	0.27994	0.04362	0	0.09937	0.03632	0	0	0
ENSPTRG00000005233	1.6103	0.939	2.22486	1.8122	3.08289	1.21872	1.41066	1.02655	0.89533	1.04032	0.80181	0.93187	0.15199	0.07885	3.02684
ENSPTRG00000005234	0	0.15108	0	0	0.16148	0	0.33438	0.92471	0	0	0.08209	0.11994	0.06847	0	76.47217
ENSPTRG00000005236	0	0.52843	0.60441	0.39657	0.14128	0.68574	0.07315	0.67399	0.12595	0.19213	0.14357	0.89151	0	0.15551	47.58414
ENSPTRG00000005237	2.06413	2.97224	1.23618	2.83899	4.04322	4.90909	0.74769	0.68919	1.09488	0.91677	0.58727	3.11041	1.65305	0.95363	0.88675
ENSPTRG00000005238	4.46645	2.04641	4.1937	3.07156	6.97197	3.20904	6.63015	7.87299	4.63381	4.52542	5.81473	6.29547	3.38104	3.41081	5.87661
ENSPTRG00000005239	4.07357	3.97525	4.24185	4.14757	4.76707	4.78123	3.28662	2.05266	1.86036	1.48032	8.35049	6.2638	11.76445	3.67887	0.69605
ENSPTRG00000005240	48.94691	21.3812	42.14452	46.85922	56.32561	43.05894	33.8088	37.85537	35.17608	49.27609	19.49742	29.35442	19.85945	10.36486	57.77242
ENSPTRG00000005241	2.83584	1.47917	2.88086	2.94044	4.4014	4.0468	3.0976	4.07888	1.90583	1.84083	1.6945	3.82462	0.48919	1.59926	1.77127
ENSPTRG00000005242	8.30701	2.29344	5.81201	6.43974	11.77103	5.18264	6.20423	7.92763	3.13861	2.96119	4.51226	9.95955	2.32064	2.39603	5.54797
ENSPTRG00000005243	24.72038	12.2113	26.6303	24.94862	46.11522	23.20555	29.82227	31.13165	5.06321	5.51153	7.49943	9.93278	2.73292	3.14174	7.779
ENSPTRG00000005244	3.9362	3.74039	12.37651	4.61164	2.85574	4.5073	5.9885	14.17459	4.58513	2.65467	4.86344	23.06698	2.2399	12.10194	5.58992
ENSPTRG00000005245	0.02719	0	0.0285	0	0	0	0.04137	0.02542	0.02376	0.03623	0.01354	0.00989	0.05652	0.02932	5.19748
ENSPTRG00000005247	6.17943	5.23704	5.88949	7.70641	13.60996	9.17591	5.48016	7.51342	0.23778	0.54036	0.15143	0.23875	0.09306	0	2.66001
ENSPTRG00000005250	0.4007	0.29372	0.58803	0.55112	0.94196	0.19067	0.44708	0.67428	0.87526	0.71187	6.14537	7.72513	3.29473	3.97456	24.3429
ENSPTRG00000005252	8.27966	6.17733	10.40767	9.9644	12.57508	10.51098	5.40471	11.37576	6.13392	8.14982	5.18116	7.56988	2.09084	2.2919	20.8201
ENSPTRG00000005257	0.15472	0.17715	0.44586	0.23923	0.34088	0.64374	0.01958	0.01812	0.00847	0.06872	0.12513	0.02814	0	0	0.04359
ENSPTRG00000005260	0.11783	0	0	0	0	0.28024	0	0.11016	0	0.05234	0.17594	0.04286	0.04893	0	0.08859
ENSPTRG00000005261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000005262	4.60023	4.80083	1.47319	2.81212	7.75965	2.73516	12.7663	23.65432	1.95369	2.55395	4.19937	5.76356	4.61655	3.99512	23.3457
ENSPTRG00000005263	3.65834	3.06904	1.56606	1.91344	1.61499	1.47035	0.57492	0.33722	3.42124	8.9023	15.34241	22.47204	30.23369	37.21886	0.96853
ENSPTRG00000005265	17.03942	14.16478	15.70094	14.89867	35.01478	19.65901	8.97427	10.6575	0.37807	0.11932	1.17384	1.20484	0.19826	0.22526	7.42628
ENSPTRG00000005266	11.79845	7.51301	10.06042	11.55177	8.42196	8.5608	12.27103	22.80881	12.57908	18.5627	12.9443	19.34854	17.85382	14.22907	62.24401
ENSPTRG00000005267	0.67497	0.61851	1.72921	1.34083	0.66109	1.07005	0.87466	1.9631	0.78617	1.86513	1.71761	3.84605	0.96534	0.72769	2.64991
ENSPTRG00000005268	8.88134	3.3145	10.86565	12.03754	5.78863	7.45023	9.77792	15.88186	0.77593	1.87908	3.24831	5.07488	0.52307	0.10446	3.42363
ENSPTRG00000005269	11.52355	3.14408	4.07118	5.69861	10.24023	5.00386	9.86581	5.44732	0	0	0	0	0	0	0.41371
ENSPTRG00000005271	0.37351	0.10526	0.21081	0.0791	0.33766	0.06839	0.102	0.08065	0.10042	0	0.32908	0.5539	0	0	13.41521
ENSPTRG00000005272	0	0.09924	0	0	0	0	0	0	0	0	0.64758	0.43362	0	0	2.20001
ENSPTRG00000005273	0.0872	0.07991	0.0914	0.11994	0.08541	0	0.13267	0.16306	0.30475	0.58103	0.78165	0.82477	0.25349	0.37606	0.19669
ENSPTRG00000005274	0	0	0.13235	0.34735	0.24735	0	27.59196	6.84513	0	0	0	0.04593	0.05244	0	0.47457
ENSPTRG00000005275	0.82953	0.30403	0.52169	0.6846	1.13743	1.18379	0.67311	0.2326	0.36236	0.55265	0.24784	0.72415	0	0	3.43009
ENSPTRG00000005276	0.18347	0	0	0.25234	0.1797	0.21817	0.13957	0	0.2003	0	0	0	0	0	56.05931
ENSPTRG00000005277	4.79011	1.99514	4.27887	4.41711	6.34441	4.27203	3.56108	3.0025	0.87977	0.67696	1.32807	1.60378	0.88155	0.64547	2.8238
ENSPTRG00000005278	5.56806	1.03939	2.46417	2.6378	3.00957	2.30513	5.3757	2.08232	1.60354	1.74033	1.76617	2.65548	1.0105	0.82271	6.51215
ENSPTRG00000005280	1.49793	0.85537	1.36509	1.19423	2.594	1.54877	2.17983	2.07019	1.4414	0.86777	2.78874	3.96395	1.35218	2.01272	2.59504
ENSPTRG00000005281	5.21988	2.28642	3.84776	5.32525	8.20247	4.29731	2.34175	2.86911	1.66628	5.56658	9.8822	8.40841	0.3335	0.55651	2.97573
ENSPTRG00000005282	5.75326	15.41052	13.16176	15.06504	10.18635	23.55045	4.68515	2.74112	4.37398	4.61919	16.27922	11.50995	18.95206	13.12094	1.70523
ENSPTRG00000005284	1.93536	1.10841	4.20909	5.52343	3.26978	4.71767	2.23285	3.07599	0.61291	1.41826	1.61412	4.32941	0.86397	0.83467	13.09562
ENSPTRG00000005286	49.43137	29.28831	47.02027	55.41832	102.20939	57.46358	23.27788	55.25411	2.8327	3.83333	6.0786	6.12777	3.28701	2.96062	9.02224
ENSPTRG00000005287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000005288	0	0	0	0	0	0	0	0	0	0.0549	0	0.13489	0	0	0.04653
ENSPTRG00000005289	0.2216	0.20307	0.77443	0.6098	0.43425	0.3516	0.18736	0.41451	7.39162	42.33541	15.04795	93.64045	0.27613	4.85945	0.27776
ENSPTRG00000005290	11.79079	8.61855	19.28711	11.99864	10.54696	10.04972	14.24028	11.21446	220.88	133.64453	71.29935	196.26934	32.26428	77.1518	31.82099
ENSPTRG00000005291	6.14817	5.66451	7.28455	5.05528	4.58186	5.40379	19.3011	47.60905	13.5893	12.08039	27.45237	26.15596	49.0505	19.52506	11.65675
ENSPTRG00000005292	0	0.04396	0	0	0	0	0	0	0.02096	0	0.2627	0.13956	0.17924	0.10345	0.03607
ENSPTRG00000005295	6.59201	1.65259	1.62945	2.99375	5.5428	2.8842	8.79912	11.13395	5.01208	4.98554	4.13385	4.08304	2.98271	4.39139	6.45223
ENSPTRG00000005296	22.71673	12.66298	27.8745	29.89945	45.83987	29.45488	7.96678	7.70905	76.6677	41.70412	25.42988	42.44145	5.60317	17.49852	22.34768
ENSPTRG00000005297	33.93631	20.11196	39.37061	40.33393	45.5824	38.16177	31.5211	34.71624	12.86395	16.51981	16.80587	18.33727	15.90504	9.27931	129.56094
ENSPTRG00000005299	1.92145	0.78248	2.16311	2.54494	4.11241	2.03083	1.69629	0.46579	1.52326	3.63488	6.80352	10.45792	1.7731	19.94812	2.46121
ENSPTRG00000005300	3.20575	3.5495	4.75995	3.49049	2.6165	3.49449	4.8095	1.74832	7.23522	7.89023	11.43952	10.83463	6.32326	10.65634	8.93776
ENSPTRG00000005301	4.33815	3.11788	4.39075	2.72013	4.76967	3.84387	2.75007	3.87681	0.7803	0.30221	2.52004	3.46536	0.74177	0.36679	12.103
ENSPTRG00000005302	3.09808	0.67593	1.95852	1.62326	1.20416	2.33895	2.44398	2.1149	1.93334	2.16227	2.44853	2.12858	1.79699	1.43145	13.71659
ENSPTRG00000005304	2.18541	2.49092	6.11733	6.45135	2.14047	3.16928	1.86511	2.54139	1.26896	0.43798	3.18481	3.77096	2.03632	1.63767	1.0019
ENSPTRG00000005306	72.66975	73.035	114.65798	99.94926	92.09437	95.39674	70.66897	81.57652	125.49873	313.50356	86.24501	89.91058	52.458	62.90104	140.80044
ENSPTRG00000005307	6.21381	3.80784	6.79774	6.24973	7.79776	5.35733	11.04925	8.96835	5.31007	4.36404	6.51686	5.72127	5.45105	3.51713	11.94238
ENSPTRG00000005309	1.82393	0.73536	0.34414	0.4516	1.00044	0.52072	0.92498	0.40925	2.56564	2.21967	1.5258	1.07483	2.07533	0.58987	1.67304
ENSPTRG00000005312	10.16142	6.22416	10.30857	11.80841	15.64711	10.0802	10.0309	9.19526	7.19234	12.91186	7.52176	9.52696	7.55921	5.85839	7.27212
ENSPTRG00000005313	14.98997	9.56615	14.68229	16.93549	18.61428	14.9603	13.89164	18.64402	17.4226	18.94273	13.75038	14.75094	14.89493	10.96619	68.96187
ENSPTRG00000005314	0.23489	0.08607	0.24619	0.0647	0.27613	0.11187	0.95312	1.23008	0.10261	0.02089	0.21057	0.25637	0.01953	0	76.02321
ENSPTRG00000005315	4.84356	4.52903	6.57875	6.7297	6.68023	7.40526	1.87985	1.84826	14.57324	21.24896	17.34964	58.24773	5.89034	7.9926	4.79352
ENSPTRG00000005317	18.61174	15.43043	9.59868	10.97077	10.12726	8.43108	12.13543	11.04775	9.16262	9.97198	15.2982	13.21737	15.94814	13.37687	10.8835
ENSPTRG00000005318	0	0	0	0.2201	0.15674	0.1903	0.24347	0.07481	0.10486	0	0.15937	0.05821	0.03323	0	59.62077
ENSPTRG00000005319	1.02472	0.46957	0.15348	1.1074	0.35848	0.69652	1.37349	0.20528	0.47965	0.3576	1.53078	3.80745	7.08235	20.04466	0.77043
ENSPTRG00000005320	0.0497	0	0	0	0.0975	0.11819	0.27755	0	0.02171	0.02207	0.24776	0.23528	1.19831	2.78927	0.11221
ENSPTRG00000005321	16.31069	14.52909	20.2758	15.4427	17.90711	15.1558	25.93093	20.78127	13.62043	14.32012	19.00049	40.15058	11.15215	16.19428	28.6327
ENSPTRG00000005322	2.6819	1.59417	0.9877	1.09665	1.06488	1.03437	5.18319	2.98176	6.6178	6.53541	6.31617	5.51054	3.13042	3.75098	2.56143
ENSPTRG00000005323	11.98707	6.20854	16.30945	16.84543	20.96536	18.50423	9.62836	9.15347	3.28491	4.26582	3.22528	3.3582	2.22608	1.64559	5.17797
ENSPTRG00000005326	0.08408	0.10783	0.10581	0.02321	0.21414	0.04014	0.07672	0	0.00737	0.01492	0	0.03058	0.00701	0	8.97594
ENSPTRG00000005329	0.47509	0.31663	1.13184	0.7723	1.09993	0.82177	0.78859	0.28272	2.50959	2.28298	2.77449	3.48804	1.59639	1.07106	13.34753
ENSPTRG00000005331	5.2641	2.25793	4.46085	3.23492	4.42451	3.99551	7.49759	11.83235	2.72354	3.11736	5.52106	7.60473	3.78282	8.93544	17.45899
ENSPTRG00000005333	109.01229	105.45707	106.42409	134.51712	135.8649	138.40632	118.43232	88.03108	337.62525	556.65205	222.09606	201.89831	106.67394	53.57689	32.72783
ENSPTRG00000005334	0.67184	0.61564	0.5633	0.73919	0.39491	0.95892	0.20448	0.37696	1.87839	1.01457	2.208	0.92868	5.7475	0.86921	2.02059
ENSPTRG00000005335	2.04569	1.77489	2.37227	2.00543	3.6875	2.38095	1.85417	1.95331	0.50388	0.70563	1.06194	1.5595	0.8676	0.53966	0.93269
ENSPTRG00000005336	13.44782	11.27474	6.35713	8.38993	16.09069	10.71577	9.01699	13.44742	0.13626	0.07698	0.34519	0.64298	0.07197	0.07481	0.78171
ENSPTRG00000005338	0.08736	0.15996	0	0.12015	0	0	0.0443	0.08167	0.03816	0	0	0	0	0	26.78143
ENSPTRG00000005339	12.59781	4.54006	6.3645	7.85322	13.55194	7.25659	8.88614	10.50686	4.10425	3.73018	7.08506	5.61531	6.74937	6.67689	6.95029
ENSPTRG00000005341	4.89372	2.15482	7.19397	6.11883	7.34515	5.29005	3.86764	4.99102	2.22102	2.34288	2.4367	3.5832	1.71547	2.32964	13.76136
ENSPTRG00000005343	3.24717	2.5177	3.70886	4.40873	10.07109	3.36626	4.64465	6.5776	3.54617	5.56539	7.95978	12.50782	4.94414	6.59754	19.40544
ENSPTRG00000005344	1.6564	0.3795	0.43406	1.13899	0.81109	0.98494	0.04201	0.15487	0	0	0	0	0.0344	0	0.06227
ENSPTRG00000005345	0	0	0	0	0	0	0	0	0.06001	0	11.76633	6.47163	29.23908	33.47479	0.46482
ENSPTRG00000005346	0.14143	0.06473	0	0	0.13852	0	0.251	0.33049	0.2162	0.28264	0.14085	0	0.29366	0.07616	3.08359
ENSPTRG00000005347	2.3706	3.90193	4.96912	5.43402	5.80439	4.48947	1.46931	2.99608	0.09585	0	0.24045	0	0.01824	0	2.31034
ENSPTRG00000005348	0.28521	0.13075	0	0.06534	0.04653	0	0.04819	0	0	0	0.40246	1.45269	0.01973	0.10244	1.17967
ENSPTRG00000005349	1.71547	1.24732	1.34854	1.89775	1.5706	1.41906	3.0166	2.2315	0.59461	0.97723	1.81978	1.36332	0.8053	0.70359	2.00473
ENSPTRG00000005350	17.58624	8.92802	15.52191	16.08065	19.94426	15.64084	14.99614	14.61978	13.00234	16.076	18.75032	26.13686	16.5276	9.76876	15.05335
ENSPTRG00000005351	0	0	0	0	0	0	0	0	0	0	0.3434	0.05019	0.57278	0	4.66674
ENSPTRG00000005353	3.21779	1.78377	1.7903	4.09792	2.0621	2.9288	0.14099	0.14859	0	0.01763	0.0989	0.02888	0.066	0.08559	4.65922
