Ensembl.Gene.ID	prefrontal cortex_GSM752653	prefrontal cortex_GSM752654	cerebellum_GSM752655	cerebellum_GSM752656	heart_GSM752657	heart_GSM752658	adult mammalian kidney_GSM752659	adult mammalian kidney_GSM752660	liver_GSM752661	liver_GSM752662	testis_GSM752663
ENSGGOG00000000252	0.26181	0.29373	1.27926	0.66273	0	0	0	0	0	0	0.45768
ENSGGOG00000000253	1.59429	1.05419	0.07592	0.10815	0.32853	0	0.44741	0.22505	0.79	0.2684	0.19907
ENSGGOG00000000254	1.34968	6.22102	1.52187	3.15359	0	0	0.26099	0.04105	125.86183	41.83052	0.8349
ENSGGOG00000000255	1.29196	0.82283	1.11674	0.39776	0.12088	0.07834	0.16463	0.10352	0.16148	0.02745	79.35339
ENSGGOG00000000256	6.92802	4.36334	10.3041	3.64867	1.54726	1.50464	2.66909	2.8267	0.62015	1.12377	5.70406
ENSGGOG00000000257	0	0	0	0	0	0	0	0	0	0.10661	0
ENSGGOG00000000258	6.43004	5.14852	4.61697	3.91092	4.10599	2.45179	5.34651	3.67039	1.21263	1.47144	13.86004
ENSGGOG00000000259	1.08658	0.87283	2.99454	1.73457	0.94032	1.60716	2.13429	2.04973	3.44906	4.46246	4.79191
ENSGGOG00000000261	0.05078	0.12816	0.23672	0.09641	0.0586	0	0.3988	0.02506	0.28165	0.31899	10.42513
ENSGGOG00000000262	11.11133	10.30437	1.87518	2.53268	0.18976	0.24609	33.91623	20.20746	32.64163	26.80745	0.5751
ENSGGOG00000000263	2.59379	0	2.54674	1.55492	2.67789	1.99133	3.21778	4.18174	4.04067	5.36286	3.81843
ENSGGOG00000000264	32.36225	42.00173	41.9841	33.43701	19.48786	12.85572	25.09128	22.96733	14.52551	10.37238	75.16426
ENSGGOG00000000265	134.19322	114.26708	113.61417	75.34438	49.89039	31.22641	150.26894	168.77484	103.99865	88.77854	70.198
ENSGGOG00000000266	0.81349	0.19555	0.61947	1.10308	0.13406	0.13037	0	0.34449	0.10747	0.09128	2.03157
ENSGGOG00000000267	16.69002	15.73438	14.67483	14.7737	7.96315	5.65681	11.9984	10.3983	7.46986	9.72906	32.00049
ENSGGOG00000000268	3.16023	2.72444	1.43798	1.31693	0.62262	0.51896	5.32952	2.05644	2.70925	1.57453	3.77291
ENSGGOG00000000269	0	0	0	0	0.07829	0	0	0	0	0	0
ENSGGOG00000000270	0	0	0.21416	0.15255	0	0	0.12628	0	1.78393	4.04076	28.09624
ENSGGOG00000000271	8.0898	4.9215	6.14771	4.37915	1.57456	1.60404	8.37295	10.81904	3.90673	3.29291	24.99054
ENSGGOG00000000272	0.15915	0.29464	0	0.1812	0	0	0.025	0.04716	0	0	0.02781
ENSGGOG00000000273	3.0195	6.54141	0.83662	1.0783	1.37985	2.18052	2.39592	1.12261	1.16145	2.48983	1.20202
ENSGGOG00000000274	107.21211	70.20457	8.18097	17.2252	0.52088	0.65849	1.91528	1.78424	0.4593	1.02854	2.99875
ENSGGOG00000000275	10.64096	5.63826	21.79478	4.86313	3.8654	1.32667	6.19315	7.59397	6.01488	6.19291	4.13385
ENSGGOG00000000276	2.51343	8.41591	1.94194	4.44162	2.40655	2.85037	19.41253	10.09318	4.45186	6.271	10.75113
ENSGGOG00000000277	0.40865	0.6632	1.16692	0.94201	0.35363	0.45855	0.7569	1.19704	0.43201	1.11229	12.75726
ENSGGOG00000000279	0.35243	0.46136	0.05218	0.29736	0.09037	0.08788	0.36921	0.30955	0.21732	0.52308	1.64306
ENSGGOG00000000280	0	0	0.35114	0	0.30405	0	0	0	0	0	7.37041
ENSGGOG00000000281	3.11855	4.34904	0.94986	1.01493	0.71966	0.19994	2.80028	2.46522	8.48875	8.40061	1.55761
ENSGGOG00000000282	0.55318	0.18617	0	0.42009	0	0	0	0.54662	0.10231	0.0869	0.58021
ENSGGOG00000000283	3.69981	5.76927	7.68534	5.68099	2.69962	1.28212	5.301	3.06451	3.87516	4.83054	5.32648
ENSGGOG00000000284	2.79162	7.46241	4.15766	5.92311	1.51588	1.10559	3.35463	1.46038	1.51894	0.51608	8.89914
ENSGGOG00000000285	5.60635	6.25695	6.58582	4.28997	1.78149	0.90977	4.47284	2.9489	1.96258	1.29432	10.58498
ENSGGOG00000000286	3.25656	5.09303	4.30116	5.96337	7.54856	6.88789	6.02318	3.21795	0.4798	1.81142	7.65778
ENSGGOG00000000287	0	0.34224	0.13553	0.19307	0.02346	0	26.77987	30.02198	0.0188	0.01597	0.39101
ENSGGOG00000000288	21.1762	20.02505	31.7713	25.26219	10.4217	7.20889	30.7115	31.57916	18.26195	23.21723	53.40411
ENSGGOG00000000290	2.9798	7.15152	1.25009	1.15238	0.0637	0.12381	0.26014	0.10903	0	0	25.27423
ENSGGOG00000000291	0.06832	0	0.04548	0.06479	0.07884	1.03472	0.96608	0.40501	0.31592	0.64401	0.29854
ENSGGOG00000000292	9.80258	12.54972	20.2192	12.30722	0.58159	1.56025	5.81753	4.01884	2.41143	4.38346	69.79201
ENSGGOG00000000293	0.81859	1.81191	15.94431	15.11467	0.01294	0	7.89456	0.75347	0.08301	0.01763	0.37247
ENSGGOG00000000294	20.01014	15.17701	17.82148	19.81106	4.61784	5.11595	37.2558	34.94039	41.56272	39.96087	62.70019
ENSGGOG00000000295	0.90044	0.4736	0.82494	0.64104	0.45459	0.12633	0.88435	0.38929	0.36441	0.13263	0.2951
ENSGGOG00000000296	0	0.03559	0	0.08028	0	0	0.06645	0.04178	0.05867	0.08301	12.3022
ENSGGOG00000000298	2.59079	1.92553	0.20175	0.12777	0.03883	0	0.95177	0.69818	0.01553	0.01319	2.47047
ENSGGOG00000000299	6.25424	6.39895	5.37559	6.88693	0.73676	0.86301	7.11458	5.40579	2.46966	3.21509	13.06425
ENSGGOG00000000300	7.06821	9.57045	40.00807	23.66313	3.97922	3.45607	17.12622	11.61462	4.21246	4.85014	8.99695
ENSGGOG00000000301	0.20416	0	0	0	0	0	0	0	0	0	1.42759
ENSGGOG00000000302	0.08919	0.10012	0.11886	0	0	0	0.09348	0	0	0	1.09173
ENSGGOG00000000303	2.9008	6.75218	3.20752	7.14724	24.42741	24.51634	4.4614	4.51307	2.39772	7.61324	5.07108
ENSGGOG00000000304	56.23393	57.93635	74.93527	63.83917	33.53217	20.76101	39.47682	38.29847	23.17543	17.99533	68.79692
ENSGGOG00000000305	33.16032	49.86384	58.17877	38.48134	6.23727	4.66572	38.55094	15.20231	14.32655	12.08755	17.80886
ENSGGOG00000000306	11.97153	8.1676	10.37087	5.86645	2.50923	0.71921	6.61855	4.11658	1.58798	2.08618	6.24244
ENSGGOG00000000307	17.5942	24.52753	23.51667	23.85775	8.94756	6.9609	32.73232	24.07038	44.84042	33.97056	57.35503
ENSGGOG00000000308	4.45763	5.46227	45.65671	18.94299	2.3889	0.6697	2.84301	1.69556	0.94884	1.15769	20.31319
ENSGGOG00000000309	48.85008	51.6192	24.6789	49.14109	11.60074	13.2762	74.56941	51.32444	30.42343	42.23886	36.88995
ENSGGOG00000000311	0.11537	0.19418	0.10246	0.14597	8.38746	2.15779	0	0.03802	0.03559	0.03023	0.20168
ENSGGOG00000000312	0	0.04657	0	0	0	0	0	0	0	0	5.46589
ENSGGOG00000000313	0.17037	0	0	0	0	0	0	0	0	0	0.14892
ENSGGOG00000000314	20.65082	23.26783	13.40065	13.37751	4.96904	3.67898	17.95587	10.85578	5.38642	5.26735	34.81787
ENSGGOG00000000315	0.73579	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000000316	0.28866	0.24292	1.34639	0.274	0.16654	0.16195	1.36093	0.57054	0.4005	0.1134	0
ENSGGOG00000000317	2.01776	1.5675	5.99814	1.17858	0.35818	0.52247	2.92687	1.227	1.00499	0.60977	1.08531
ENSGGOG00000000318	32.8611	37.83074	55.35194	25.84722	10.9174	8.18259	49.17312	35.66391	15.49661	12.11148	68.09689
ENSGGOG00000000319	34.93877	36.95573	20.11546	6.51291	16.21482	8.22287	10.43737	7.94632	8.25068	6.55543	5.22986
ENSGGOG00000000320	19.9285	16.07101	13.50112	12.50829	4.56168	3.04215	24.52688	16.51161	8.43235	10.82026	162.40903
ENSGGOG00000000321	0.22496	0.1515	0.05997	0.08544	0	0.101	0.28278	0.04447	0.12482	0.53024	1.41582
ENSGGOG00000000322	0	0	0	0	0	0	0	0	0	0	9.37845
ENSGGOG00000000323	1.24118	0.79582	1.02388	0.67318	0.40917	0.26532	6.82645	4.05901	1.42141	1.69493	4.23618
ENSGGOG00000000324	0.66277	0.90304	0.58885	0.77888	0.18207	0.28332	0.84312	0.46783	0.67146	0.39676	9.76601
ENSGGOG00000000325	23.96978	15.31661	15.05912	5.53283	3.22567	3.60399	2.0563	1.88077	0.55016	0.98137	2.39144
ENSGGOG00000000326	13.2862	8.53468	9.16662	7.61161	3.71933	1.8084	16.2456	12.11879	13.96183	15.41112	30.02953
ENSGGOG00000000327	1.54119	1.16278	0.2302	0.20172	0	0	0.12531	0.06563	0	0.09395	0.32517
ENSGGOG00000000329	0.22455	1.40856	0.19043	1.16258	2.66157	3.55029	2.40575	2.46079	1.05731	2.05285	2.56923
ENSGGOG00000000330	15.87088	14.00885	14.78826	10.82418	0.8192	0.89474	8.03301	6.60551	22.21715	43.00397	9.91029
ENSGGOG00000000331	1.43473	0.46433	1.76484	0.31426	0.63674	0	2.94824	0.16358	2.65416	0.52025	18.71458
ENSGGOG00000000332	22.13117	10.48333	26.62156	16.28977	4.511	4.90716	9.68356	5.72912	1.40965	2.29065	49.69335
ENSGGOG00000000333	49.41849	98.68808	45.91924	47.92226	48.54679	37.31798	123.83266	105.18783	86.35591	136.31552	63.97649
ENSGGOG00000000335	8.84374	19.37089	18.88803	16.78897	4.82274	2.85472	12.08877	9.15787	9.35679	8.0906	18.31942
ENSGGOG00000000336	5.34013	8.29668	1.02632	0.48733	0.5925	0.9219	8.63372	0.30445	6.17428	4.11495	5.20633
ENSGGOG00000000337	3.31176	2.68382	3.63675	3.5511	0.35387	0.17202	1.63837	1.72714	0.85093	0.57821	2.51956
ENSGGOG00000000338	85.92428	58.4246	60.49173	44.06942	13.8009	7.2594	37.54703	34.43496	19.25959	26.16231	41.10463
ENSGGOG00000000340	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000000341	0	0	0	0	0	0	0	0.36706	0	0	1.29888
ENSGGOG00000000342	2.45299	1.54004	1.94575	1.58925	0.38187	0.15295	2.35564	1.26966	0.70228	1.04013	9.39342
ENSGGOG00000000343	0.06234	0.15745	0.45713	0.47365	0.28789	0.20994	0.93115	0.67796	1.12498	0.90654	0.70868
ENSGGOG00000000344	1.04117	1.56292	2.58733	4.86119	0.64937	0.37891	0.61909	1.05657	0.31234	0.55273	1.08222
ENSGGOG00000000345	2.82894	3.16864	3.50421	2.62845	0.45977	0.51416	3.30281	1.81111	0.85684	0.69652	12.93815
ENSGGOG00000000346	14.32962	13.37861	16.4471	20.86987	8.49877	5.2779	27.53165	23.38342	20.82606	26.85733	36.68352
ENSGGOG00000000347	54.42475	64.74366	39.40528	24.6658	8.02496	3.29702	21.47651	12.19961	5.58513	5.63367	47.17115
ENSGGOG00000000348	145.34111	209.25786	65.61101	26.59435	3.68458	0	3.39918	0.61071	0.66694	0.16184	0.72033
ENSGGOG00000000349	10.42735	16.75709	14.28755	8.49967	1.35954	0.06614	1.94413	1.74642	0.32693	0.13888	2.16278
ENSGGOG00000000350	0	0	0.25058	0	0	0	0	0	0	0	0
ENSGGOG00000000351	4.21003	4.55821	3.74003	4.25319	0	0	0	0	0	0	2.62545
ENSGGOG00000000352	0.1499	0.17656	12.66222	6.97082	0.03459	0.11771	3.41499	2.29553	0.24952	0.32972	1.38861
ENSGGOG00000000353	0.12747	0.11442	0.02265	0.03227	42.63599	22.13703	0.02671	0.08397	0.18073	0.02003	2.61404
ENSGGOG00000000354	40.0614	24.31014	0.28564	0.91568	4.0197	6.76546	19.79146	14.43119	9.22052	24.19097	4.82507
ENSGGOG00000000355	15.98747	22.54891	55.99088	36.43689	23.91086	26.89735	31.76262	41.81295	10.3299	7.67343	111.86904
ENSGGOG00000000356	3.01093	3.11177	2.67484	1.80504	0.36571	0.29637	3.23733	2.60985	1.51466	1.78461	7.29518
ENSGGOG00000000358	28.62647	16.90802	34.33626	21.01674	0.01247	0.01213	0.72913	0.33051	0.04993	0.17803	0.30175
ENSGGOG00000000359	46.74286	58.39848	76.80312	58.38739	6.54328	3.77472	14.29796	6.26822	4.00055	4.25399	2.74429
ENSGGOG00000000360	3.86148	2.92171	5.24015	3.22819	1.1446	0.71555	5.40003	3.67569	2.8181	3.14527	9.28979
ENSGGOG00000000361	3.62007	3.63492	0.93166	1.10114	0.10159	0.01747	0.68362	0.49127	0.49338	0.67953	1.41238
ENSGGOG00000000362	0.27377	0.15356	0.12158	0.1732	0	0	0.14337	0.09015	0	0	1.59528
ENSGGOG00000000363	0	0	0	0	0	0	0.20351	0	0	0	10.86605
ENSGGOG00000000364	92.42473	64.62708	5.95348	6.61719	1.9631	1.92458	6.67293	4.87945	4.9897	6.09666	5.3922
ENSGGOG00000000365	7.76858	11.38819	6.96504	8.56329	1.73498	1.72731	6.46953	4.13888	3.27828	2.98151	11.95351
ENSGGOG00000000367	0	0	0	0	0	0.05637	0	0	0.04647	0	72.6774
ENSGGOG00000000368	7.08112	10.4062	9.43604	6.87183	1.49391	0.83013	4.65028	3.13303	3.3238	4.08958	8.59133
ENSGGOG00000000369	0	0	0	0	0.23212	0	13.73153	17.1367	0.02069	0	0
ENSGGOG00000000370	7.87375	6.56486	6.55764	2.83727	1.55628	2.2906	7.61861	4.50252	2.69736	3.86641	18.67145
ENSGGOG00000000371	7.6031	7.97732	2.36845	0.93724	2.05088	0.55398	2.32744	1.56114	1.00468	0.38789	0.86307
ENSGGOG00000000372	30.62458	36.16379	28.91193	23.54774	9.78441	4.93836	23.5887	14.83297	10.17691	8.77659	21.19421
ENSGGOG00000000373	23.2584	23.54086	1.75904	2.74473	0.5077	0.28218	0.14818	0.09318	0.11627	0.19758	5.65937
ENSGGOG00000000374	76.66621	69.59516	34.72688	18.14334	0.04518	0.05859	0.06154	0	0.01207	0.02051	0.89016
ENSGGOG00000000376	10.91955	10.36032	9.94409	9.44439	2.3838	1.84502	10.60039	7.2906	4.79665	5.6975	24.76437
ENSGGOG00000000377	4.7983	6.95928	15.50457	12.83301	0.99861	0.52873	5.878	4.57037	1.601	0.92924	7.53085
ENSGGOG00000000378	0.89399	0.06545	6.3192	8.55981	0	0	0	0	0	0.03055	6.59125
ENSGGOG00000000379	13.09986	9.53292	13.10387	5.34311	0	0	0	0	0.03213	0.02729	1.15412
ENSGGOG00000000380	1.31127	0.93256	1.25516	1.64785	2.08845	0.974	1.39309	2.81045	0.1196	0.2902	2.42151
ENSGGOG00000000381	3.52843	2.94334	3.05207	2.49719	7.26773	4.93165	6.37145	4.83229	21.78642	20.62142	7.22339
ENSGGOG00000000382	90.99813	97.94697	55.16613	53.08337	0.33175	0.18674	0.14262	0.05979	0.6858	0.95103	0.76704
ENSGGOG00000000383	0.93226	1.20706	0.43004	0.61265	0.08276	0.08048	0	0.07087	0	0.05635	0.18802
ENSGGOG00000000384	6.9028	11.2106	19.68796	12.06974	8.80346	4.45037	10.51429	7.74841	6.44091	4.82877	73.72694
ENSGGOG00000000385	4.65553	8.57736	14.42435	9.96554	4.95187	2.30029	6.68362	5.81188	5.19224	3.16103	15.74127
ENSGGOG00000000387	14.89007	15.10515	29.11856	18.12617	2.97175	1.4134	2.61557	2.21149	0.8842	0.98965	23.82833
ENSGGOG00000000388	108.305	120.79065	126.07697	53.32847	39.48454	15.70403	73.74411	58.65589	32.93423	33.72048	85.25591
ENSGGOG00000000389	4.74962	6.23269	5.8464	4.73756	3.25117	2.16793	7.4637	4.93192	5.99419	6.54629	5.48847
ENSGGOG00000000390	31.72068	31.4811	37.23403	28.26142	53.91191	18.4608	19.25494	17.53936	10.9454	9.987	45.91056
ENSGGOG00000000391	42.174	56.72151	50.19115	58.66386	70.50663	37.90239	111.53518	61.41636	35.30648	59.27747	49.53657
ENSGGOG00000000392	18.59472	16.228	30.67831	18.49064	6.58439	4.63665	21.79926	16.33265	12.6494	16.38748	87.20023
ENSGGOG00000000393	12.32335	25.73495	20.86159	7.36497	3.68662	1.07554	2.29518	1.84913	1.51982	0.93239	1.75537
ENSGGOG00000000394	39.72182	62.36056	28.70492	40.73009	48.02168	39.73763	99.38485	64.36801	64.31753	84.28418	91.58294
ENSGGOG00000000395	4.7363	16.9245	7.9621	8.43798	2.94272	1.55346	4.46568	4.24812	2.15676	2.74798	1.65601
ENSGGOG00000000396	0	0	0	0	0	0	0	0	0	0	0.23983
ENSGGOG00000000397	54.52659	47.48701	7.59946	5.48172	0.09719	0.09452	0.37818	0.07134	0.01113	0.02836	9.33863
ENSGGOG00000000398	33.24162	54.07144	20.277	31.51647	12.78565	7.23124	93.0774	73.10849	36.76179	56.42157	25.2558
ENSGGOG00000000400	11.48525	8.81605	23.19344	18.74799	16.21159	11.54064	5.27301	3.10012	1.23647	2.16486	8.87061
ENSGGOG00000000401	3.50592	5.69021	3.21414	4.37877	2.3041	2.08532	2.75466	1.36754	2.17003	2.39214	5.05753
ENSGGOG00000000402	9.08168	9.85743	11.32834	13.15101	6.04343	3.50299	15.40655	10.87338	10.89415	11.2301	35.54129
ENSGGOG00000000403	1.11704	0.52647	1.25036	0.76339	1.80456	0.25067	24.71567	20.00102	6.48876	6.03822	26.32364
ENSGGOG00000000404	0.49125	0.53001	0.67138	0.90859	0.23251	0.22611	1.10838	1.45621	0.3495	0.83128	10.92132
ENSGGOG00000000406	1.7756	2.81678	1.22382	1.51104	2.54343	3.80164	5.96538	6.93758	3.02052	1.94026	3.60356
ENSGGOG00000000407	0.3132	0.07529	0.89433	0.25477	0.05162	0	2.53106	11.00841	130.15248	108.51495	1.01674
ENSGGOG00000000408	80.03555	85.57497	79.97177	67.24057	15.49304	13.9459	68.62451	47.67004	61.29506	50.88833	52.04342
ENSGGOG00000000409	26.20211	25.62624	29.13596	35.79418	8.17142	5.2644	25.7342	15.04499	12.77309	18.15237	87.12344
ENSGGOG00000000410	1.54622	0.67888	0.49273	0.31904	0.2715	0.32062	1.16212	1.14592	0.23317	0.39617	5.96433
ENSGGOG00000000411	3.93116	4.03506	5.02028	5.79508	0.6529	0.61821	3.9078	3.66381	3.01637	3.13545	11.27167
ENSGGOG00000000412	0.51505	0	2.0589	2.93316	0	0	0.80936	0.50894	0	0	0.90038
ENSGGOG00000000413	18.92879	10.66961	27.27645	34.97851	9.36559	6.28227	17.59585	18.52875	8.38437	7.42442	25.58191
ENSGGOG00000000414	0.20116	0.22564	0.08932	0	0	0	0	0	0.24807	0.79015	0.11718
ENSGGOG00000000415	13.06125	10.93679	9.65972	13.63757	10.28607	3.26094	18.31846	11.48665	9.99725	9.95415	42.64108
ENSGGOG00000000416	18.48852	17.90924	19.76097	18.73753	11.11124	6.80726	31.17194	29.78277	12.64783	17.96852	25.83993
ENSGGOG00000000417	27.66009	26.13806	32.50683	10.50204	6.38333	0.89749	6.17948	3.62236	2.52764	2.30411	11.18563
ENSGGOG00000000418	17.34212	17.70647	20.94928	12.98297	4.5594	1.17478	10.64077	7.00811	2.67089	1.84417	8.44264
ENSGGOG00000000419	3.93347	3.49418	4.77568	3.19438	2.42067	0.8582	4.77325	3.19584	0.46489	0.3434	3.70565
ENSGGOG00000000420	0.76149	0.36044	0.12683	0	0	0	0.03739	0	0.04402	0.07478	0.49916
ENSGGOG00000000421	11.83781	11.54289	13.07759	8.09907	9.54311	5.86552	20.38705	17.06421	12.47151	8.39703	49.22888
ENSGGOG00000000422	1.12622	2.2402	5.59382	0.77746	1.29953	0.28721	0.80444	1.11287	1.84668	1.1664	1.25288
ENSGGOG00000000423	0	0	0	0.08002	2.33297	0	1.38999	14.52603	0.81817	0.16548	51.02905
ENSGGOG00000000424	1.76561	1.00545	0.14151	0.12596	0.24506	0.11916	0.41718	0.41979	0.14733	0.09385	5.12896
ENSGGOG00000000425	0.02393	0.04028	0	0	0	0	1.16447	0.07087	0.24323	0.0188	0.04183
ENSGGOG00000000426	9.26007	6.58283	16.01851	10.0453	3.05286	1.93618	18.79952	13.5265	4.52203	4.69967	45.64851
ENSGGOG00000000428	12.55219	19.91258	22.03295	18.62499	4.0288	3.4322	12.24304	9.7231	4.85771	5.39581	15.33505
ENSGGOG00000000429	17.66511	14.86612	21.14043	17.13731	7.27181	4.3412	10.51493	6.51583	6.36928	6.44256	46.06698
ENSGGOG00000000430	2.8577	2.86908	3.2569	2.04626	0.27479	0.30941	1.37877	1.51103	0.30146	0.72872	3.50586
ENSGGOG00000000431	0	0	0	0	0	0	0.16591	0.02089	0	0	1.2549
ENSGGOG00000000432	59.02057	48.41328	55.48166	22.4515	0.96857	0.0209	1.17248	0.38708	0	0.02932	0.26087
ENSGGOG00000000433	26.70763	49.46859	29.64237	30.00284	29.59523	16.7672	6.16997	3.90773	1.84203	2.80748	4.78989
ENSGGOG00000000434	1.64806	1.04023	0	0	0.95084	0.46236	2.26612	0.40716	0.19054	0.32374	9.00361
ENSGGOG00000000435	6.62305	3.16932	7.00861	4.93063	0.37466	1.74867	3.36723	1.989	2.22222	2.60184	25.6537
ENSGGOG00000000436	63.60168	59.31574	62.87619	30.11215	0.07123	0.05195	0.0485	0	0	0.0485	1.83416
ENSGGOG00000000437	0	0	0	0	0	0	0	0	0	0	1.07854
ENSGGOG00000000438	2.40758	2.01112	3.44596	3.01318	2.28425	0.82052	16.84311	10.6265	1.88058	1.79353	2.33831
ENSGGOG00000000440	26.3667	25.44418	171.82224	125.22059	76.6744	25.68373	31.36788	19.64572	6.32684	13.85705	24.62864
ENSGGOG00000000441	3.40816	3.01909	8.12707	4.65393	0.13799	0.26837	5.3557	3.7813	2.43344	2.58379	10.24365
ENSGGOG00000000442	14.54921	16.57436	20.08693	4.02243	0.06982	0	0.12681	0.19938	0.13067	0.03173	1.44637
ENSGGOG00000000443	0.05289	0.14841	0.16443	0.13384	0.02032	0.01976	1.2744	4.75611	24.82051	29.26956	9.7704
ENSGGOG00000000444	0.07308	0	0	0	0	0	0	0	0	0	0.12776
ENSGGOG00000000446	2.52308	3.06703	2.00799	5.85432	2.10265	1.65149	3.79969	3.08184	2.33377	4.18503	12.06843
ENSGGOG00000000447	8.61463	15.94938	8.13133	8.04073	2.81642	2.09439	14.66546	10.21498	14.3429	9.87056	17.44423
ENSGGOG00000000448	0.12448	0.29933	0.33175	0.30381	0.04103	0.01999	0.08386	0.1054	0.04936	0.01399	1.33679
ENSGGOG00000000449	3.84931	3.565	2.98539	3.59576	3.83064	1.48549	3.61658	3.52192	1.60125	1.42417	5.91026
ENSGGOG00000000450	7.97932	7.36114	8.20751	9.69464	0.89585	0.67756	4.5818	2.9493	2.60914	3.83608	10.43547
ENSGGOG00000000451	4.43893	5.31741	13.74879	5.84567	1.3382	0.9872	2.45083	1.93633	2.21939	1.85378	2.30706
ENSGGOG00000000452	4.06285	4.50706	2.21481	3.28678	3.99554	6.63119	5.47759	4.12874	3.22419	9.4676	2.09848
ENSGGOG00000000453	12.91189	11.62573	15.06176	21.86712	3.71337	3.30282	16.2815	15.80308	7.91369	10.37596	44.35534
ENSGGOG00000000454	7.58733	5.98966	6.21846	6.81956	1.43335	1.09247	10.12927	5.04249	9.44017	11.05207	29.16884
ENSGGOG00000000455	3.80362	1.0535	1.34738	2.10227	0.44447	0.1621	2.11848	0.71363	0.66801	0.45396	15.48717
ENSGGOG00000000457	0.5077	0.07769	1.23007	0.17526	0.74554	0.25891	0.21762	0.36484	0.38421	0.07254	2.17846
ENSGGOG00000000458	50.19887	68.05796	102.52529	51.52976	8.53878	5.96599	39.1855	33.3354	14.68178	14.52301	36.30904
ENSGGOG00000000459	3.606	6.27503	3.50204	5.10512	0.14104	0.06858	2.30501	4.46913	592.29044	695.3242	2.88477
ENSGGOG00000000460	7.15917	5.59787	9.91564	2.14034	11.05782	1.64462	8.3269	8.35543	4.64063	2.96746	11.92415
ENSGGOG00000000461	9.89198	9.94862	11.02214	4.58797	1.24305	1.08263	7.87533	4.88731	2.32208	1.83995	18.48818
ENSGGOG00000000462	3.37295	4.28931	1.64806	4.33992	3.32985	6.51829	20.7303	13.96141	34.49203	45.31636	5.1103
ENSGGOG00000000463	1.25083	0.78953	5.79467	5.37989	0.16913	0.08773	0.29176	1.11045	0.33441	0.92134	0.41002
ENSGGOG00000000464	0	0	0	0	0	0	0	0	0	0	0.3809
ENSGGOG00000000465	19.04538	15.00674	12.61892	10.37492	6.18377	3.05299	5.47855	4.23643	1.45989	2.28574	7.2272
ENSGGOG00000000466	0	0.06854	0.27114	0.03859	0	0	0	0	0	0	0.64035
ENSGGOG00000000467	2.39167	1.61018	2.50978	0.51082	5.69192	1.77797	3.85236	3.10186	1.82511	3.03006	2.45633
ENSGGOG00000000468	70.36261	37.50921	34.86902	24.71884	0.43341	0.28096	0.59025	0.98973	0.34743	0.88533	2.6264
ENSGGOG00000000469	0	0	0	0	0	0	0	0	0	0	0.18956
ENSGGOG00000000470	2.43559	1.98995	3.18252	2.33432	0.40925	0.13266	2.11805	2.71049	2.20908	3.2513	3.92706
ENSGGOG00000000471	25.94961	27.07199	38.98056	38.10745	4.67699	3.97061	20.49014	17.03815	12.5369	10.37949	25.19399
ENSGGOG00000000472	97.69657	43.31486	39.83504	21.73896	29.13885	27.93047	45.27096	28.82447	7.97185	9.65995	42.88187
ENSGGOG00000000473	18.77909	30.59992	26.68598	18.03816	4.89201	1.56711	46.51854	56.95071	29.22696	23.04278	12.81764
ENSGGOG00000000474	9.57409	7.83452	6.69625	5.92453	0.94605	2.28511	3.61583	3.6065	2.98455	3.82342	13.96297
ENSGGOG00000000475	20.51437	23.35331	29.66774	17.73641	3.99107	1.6952	10.93306	7.73921	6.03085	3.9045	28.00901
ENSGGOG00000000476	0	0	0	0	0	0	0.44517	0.69979	0.13099	0.77893	7.42793
ENSGGOG00000000477	8.61232	5.34819	7.78236	6.38592	2.09881	1.97951	7.62779	6.25814	3.22294	2.84092	15.51546
ENSGGOG00000000478	17.25129	10.31535	8.46942	8.33112	0	0	0	0	0	0	78.43763
ENSGGOG00000000482	8.28886	15.6989	11.58354	6.24305	0.53257	0.58266	0.63469	0.3991	0.19569	0.16622	14.52392
ENSGGOG00000000483	5.0444	8.80186	13.75233	9.22486	2.77681	1.92138	7.63602	7.08819	6.12134	3.70879	5.50142
ENSGGOG00000000484	25.89856	44.801	15.53021	7.78455	11.70452	5.4085	9.72223	9.88117	8.71708	7.46101	8.80347
ENSGGOG00000000485	18.59316	23.73812	22.38355	10.3846	5.30777	3.33257	8.27039	8.53117	6.91247	2.2249	9.56278
ENSGGOG00000000486	6.06565	3.20571	6.45011	6.42541	1.04983	1.14343	4.65146	6.35333	3.26532	6.36698	10.30688
ENSGGOG00000000487	49.71599	78.38246	52.90939	37.63252	50.83496	18.45111	23.89156	18.83704	6.02544	5.13649	15.94712
ENSGGOG00000000488	123.96336	169.72803	88.61586	50.30354	0.27542	0.65056	1.01821	0.23586	0.31542	0.50909	1.37114
ENSGGOG00000000489	2.49385	2.66036	4.35298	3.46734	1.2159	0.67001	10.70797	6.59457	1.03964	0.88309	15.78073
ENSGGOG00000000490	0	0	0	0	0	0	0.11324	0.07121	0.06666	0.39649	0
ENSGGOG00000000491	9.78722	13.73972	10.41027	7.66529	13.82544	5.12175	22.69056	17.21724	15.79178	12.27589	31.38045
ENSGGOG00000000492	0.23121	0.38916	0.92441	0	0	0	0	0	0	0	0.4042
ENSGGOG00000000493	32.9588	40.8338	109.91016	53.90174	0	0	0.05235	0	0	0	0
