Ensembl.Gene.ID	brain_GSM752631	brain_GSM752632	prefrontal cortex_GSM752633	cerebellum_GSM752634	cerebellum_GSM752635	heart_GSM752636	heart_GSM752637	adult mammalian kidney_GSM752638	adult mammalian kidney_GSM752639	liver_GSM752640	liver_GSM752641	testis_GSM752642	testis_GSM752643
ENSMMUG00000000229	52.59257	56.68912	41.05056	55.75916	58.4178	19.07973	39.21085	40.85206	41.62513	25.01374	35.10759	37.84461	22.74559
ENSMMUG00000000232	8.32812	10.48233	5.51495	25.45136	16.02572	9.59596	11.36032	17.57722	14.05186	11.87052	6.53949	4.74356	3.6534
ENSMMUG00000000233	0	0	0	0	0	0	0	0	0	0.40612	0	0.44142	0.82908
ENSMMUG00000000236	13.49901	11.46493	9.74099	3.50541	8.47549	20.13823	44.19845	16.89846	7.11171	4.81923	6.01356	14.63052	22.22464
ENSMMUG00000000237	9.79177	12.32046	9.63519	20.94018	23.59222	47.21145	47.40811	56.60168	60.67524	10.12555	3.87055	121.7171	77.12881
ENSMMUG00000000238	14.23002	23.45678	12.3506	35.84473	17.63829	3.55808	4.53295	3.34629	3.31648	1.52572	0.64803	2.10067	1.22016
ENSMMUG00000000240	0	2.28235	0.22662	0.92355	0.56944	0	3.58046	0.29692	0.60666	756.42593	270.50229	0	0.15196
ENSMMUG00000000241	0	0	0	0	0	0.22647	0	0.36144	0	220.33563	94.92334	0	0
ENSMMUG00000000242	15.22277	18.99445	15.06269	13.76788	11.15067	101.81385	97.81793	8.39169	9.35648	9.29202	34.34911	0.89122	0.41854
ENSMMUG00000000243	0	0.91871	0	0.35687	0.91685	0.53905	0	0	0	341.73874	92.73262	0.15638	0
ENSMMUG00000000244	0	0	0	0.07979	0	0	0	0.12821	0	131.48277	54.67161	0	0.03282
ENSMMUG00000000245	0.0578	0.0383	0.02282	0.0186	0.01911	0.03745	0.02121	0.05978	0	0.05982	0	3.26825	2.09993
ENSMMUG00000000246	59.72492	65.30144	75.29056	4.99443	9.28659	28.49524	24.76593	9.55423	11.32747	1.72507	5.66598	4.86111	1.14143
ENSMMUG00000000247	2.59999	3.99305	2.6479	4.56611	1.79977	0.50387	0.21404	1.10556	1.12995	0.50404	0.23127	1.15068	0.97781
ENSMMUG00000000248	0	0	0	0	0	0	0	0	0	0	0	1.18433	0.5562
ENSMMUG00000000249	299.30903	186.53441	219.24498	124.55067	185.92062	161.92905	198.91234	208.30851	218.78651	76.81899	65.68177	217.89934	268.25979
ENSMMUG00000000250	17.37841	15.65432	19.89885	13.68322	26.03786	1354.20647	500.38058	102.60833	75.74087	82.09349	142.80087	8.87851	11.0495
ENSMMUG00000000252	17.6022	19.69856	15.03859	19.33089	18.02071	6.22007	11.7016	12.32903	14.23742	4.97879	5.6482	76.28593	70.05378
ENSMMUG00000000255	0	0	0	0	0	3.2273	4.21684	0	0	0	0	0.21591	0
ENSMMUG00000000256	1.64102	0.87557	2.08673	0.12151	0.12485	0	0.13853	57.97259	32.51844	58.54216	283.75559	0.10643	0
ENSMMUG00000000258	69.30156	40.45329	66.53945	17.82849	53.94192	33.24151	37.64259	47.21698	27.11165	14.10215	25.49531	45.40524	56.9763
ENSMMUG00000000259	3.1323	1.3794	0.20551	4.35404	2.06502	1.01159	1.14553	1.61448	3.30049	0.53991	0.68787	1.46694	0.96444
ENSMMUG00000000261	2.14606	2.27842	2.71519	0.66385	2.57694	2.37654	6.97998	8.29672	3.99764	3.32882	7.81671	0.32311	0.12135
ENSMMUG00000000262	0	0	0	0	0	0.26025	1.17882	225.74246	206.31344	95.71937	236.55043	2.60376	0.74434
ENSMMUG00000000263	12.7223	14.44442	14.47497	24.74146	26.73395	59.70832	48.71077	82.17787	68.49126	35.15093	53.58959	16.75707	30.21948
ENSMMUG00000000264	60.92249	55.86509	50.3252	70.45685	72.6632	48.93206	60.10125	85.94537	132.6069	60.51224	53.02225	54.05915	40.93784
ENSMMUG00000000265	1.2552	1.17984	1.00705	0.30976	0.35009	2.21395	3.63694	9.85367	11.85134	0.89854	0.47067	0.48832	0.20387
ENSMMUG00000000266	0	0	0.20241	0.21989	0.22595	0.11079	0.75212	0.53015	0.36114	21.00017	13.05172	0	0.04527
ENSMMUG00000000267	161.88191	142.18377	184.34098	221.36173	266.32444	177.46147	438.70307	308.31409	324.23342	293.04228	327.64393	165.33519	180.84213
ENSMMUG00000000268	32.62104	28.02472	29.70904	15.86319	24.53658	0.33621	0.19046	0	0	0	0.20578	1.9015	1.30518
ENSMMUG00000000270	0.28305	0.18703	0.11144	0	0.09324	0	0.62132	0	0	0	0	0	0.03733
ENSMMUG00000000271	0	0.39519	0	0.19191	0	0.38644	0.875	3.69963	3.15118	10.05061	30.02603	0.1681	0.15789
ENSMMUG00000000272	0.20953	0	0.24742	0	0.4144	0	0.4598	0	0.33116	0	0	203.9967	140.26235
ENSMMUG00000000273	26.55422	19.58079	29.10714	16.34279	30.83861	10.77014	23.26308	36.60635	33.67266	17.08214	34.17454	25.68142	40.33846
ENSMMUG00000000274	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000275	44.0271	35.25373	33.01931	58.51518	67.83529	0.92234	2.74173	113.44019	75.60271	34.09955	88.00411	3.41046	2.84999
ENSMMUG00000000276	19.45384	15.13278	25.33296	14.60954	36.40708	10.21726	8.47808	6.32582	3.73557	2.04461	6.28838	1.99241	2.5912
ENSMMUG00000000277	45.60579	42.39664	40.23781	40.19006	31.92337	15.63979	42.44866	28.92275	14.1729	29.40892	28.45894	26.78169	16.73619
ENSMMUG00000000278	15.51141	19.09844	9.64575	15.54561	15.15727	16.18549	9.86916	2.41279	0.72542	1.77956	0.61676	3.94598	2.14384
ENSMMUG00000000281	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000283	0	0	0	0	0	0	0	0	0	0	0	0.20967	0
ENSMMUG00000000284	12.71779	14.02274	11.40412	6.5335	8.41565	13.52699	20.14401	23.21535	26.59892	21.06167	26.5342	12.65532	11.28091
ENSMMUG00000000286	2.12565	1.42057	3.4439	0.09508	0.04894	0.19164	0.21702	1.37594	1.87507	0	0	0.70834	0.23484
ENSMMUG00000000287	3.42203	2.19949	1.80199	1.95817	1.18889	2.50921	3.6532	6.43587	7.01665	2.00847	1.90111	15.04727	25.55726
ENSMMUG00000000288	0.25126	0.49792	0.14834	0	0.49692	3.40774	10.19874	28.35963	9.13237	1.16905	1.39024	0.84706	0
ENSMMUG00000000289	63.3023	49.62654	67.5886	6.12692	12.47155	1.23369	2.26192	0.84383	1.24586	0.37614	0.23969	6.28693	8.16146
ENSMMUG00000000290	32.05981	13.68822	13.08058	17.8092	11.34089	22.47679	122.11579	33.05114	18.53797	368.31721	76.55199	10.10714	4.02431
ENSMMUG00000000291	19.80408	12.3312	15.93142	1.61225	2.24828	0.05793	0.5908	0.18491	0	0	0.02363	0.70606	0.47375
ENSMMUG00000000292	0.99256	1.31121	2.73449	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000293	77.95913	82.48964	70.3024	18.40317	17.46056	0.55585	0.76936	0.78853	0.70515	0.04945	0	17.30265	12.99626
ENSMMUG00000000294	41.26455	35.74466	30.18553	33.71671	34.38938	45.26283	68.91007	75.04786	98.85315	39.85318	37.752	31.28467	20.95951
ENSMMUG00000000295	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000296	61.12226	37.51353	25.58411	7.90135	11.42681	0.44192	1.3346	13.4019	17.06172	0.11796	0	0.12821	0.12042
ENSMMUG00000000297	2.65833	1.94086	1.65215	2.49096	2.1445	12.20089	11.82071	4.75994	7.40805	2.33306	0.6084	17.51476	13.266
ENSMMUG00000000298	0	0	0	0	0	0	0	1.49382	0.50902	0	0	0	0
ENSMMUG00000000299	0.35837	0	0	0	0.35438	0	0.3932	0	0	0	0	23.56505	15.18151
ENSMMUG00000000300	2.06045	2.87335	1.2165	1.5422	0.30187	0.36963	0.41857	0.94411	3.01529	2.07151	0.24133	1.92982	0.54383
ENSMMUG00000000302	2.2996	3.46989	1.38863	2.61542	1.86068	0.55708	0.34405	0.64663	1.07399	0.52702	0.04134	7.88649	14.00797
ENSMMUG00000000304	2.68524	3.58157	1.82929	5.06882	4.39135	2.70172	1.01987	2.23598	3.10122	1.12142	0.36743	17.84715	17.94883
ENSMMUG00000000305	0	0	0	0	0	0	0	0	0	0	0	1.65864	1.55789
ENSMMUG00000000306	41.4244	29.90956	34.41093	32.44794	41.43965	27.84698	27.12973	52.63669	24.61509	22.66346	36.23972	14.61757	25.1076
ENSMMUG00000000307	10.27098	12.81928	7.1719	17.20219	14.64893	11.38707	13.32813	11.75949	9.52149	4.90203	1.95187	21.14586	9.89163
ENSMMUG00000000308	2.25191	3.17099	2.3093	8.21233	6.32902	1.6077	2.99105	4.0323	5.99433	2.02234	0.93699	73.83521	55.55554
ENSMMUG00000000309	0	0	0.26725	0	0.44762	0	0	0.69998	1.43114	0	0	0	0.35847
ENSMMUG00000000310	39.57167	40.94405	26.22429	214.11158	187.80309	111.37395	85.35945	8.53359	3.82921	2.401	3.72432	1.81547	0.74598
ENSMMUG00000000311	0	0	0.13416	0	0	0	0	0	0.35914	0.17623	0	0	0.35976
ENSMMUG00000000312	82.68169	96.78583	79.76462	51.8753	53.83961	22.3842	11.11754	13.99742	14.09268	4.296	1.60208	71.86244	75.25294
ENSMMUG00000000313	0.33417	0.596	0.51286	1.15752	0.85898	0.45329	0.51331	0.4134	0.31689	0.05183	0.26418	24.84258	28.06922
ENSMMUG00000000314	18.53407	19.02076	18.32892	9.61877	11.25855	11.48036	5.37446	5.425	7.114	30.64817	40.87005	5.7473	5.60788
ENSMMUG00000000315	7.5664	6.83579	5.60602	9.49449	11.14995	5.10312	9.27855	5.50629	4.22061	2.47385	4.2811	15.9458	15.77017
ENSMMUG00000000316	3.33642	5.24394	4.68696	5.09299	2.73055	0	0.25249	52.30623	72.18944	29.44564	28.60567	22.11259	10.02034
ENSMMUG00000000317	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000318	27.38132	25.15585	20.68205	14.60416	27.72028	32.71944	101.64574	43.97769	33.30895	25.27487	46.75151	7.27088	3.76902
ENSMMUG00000000319	16.08257	13.9524	15.40385	11.55695	17.57024	8.94822	8.20636	9.33971	9.43471	4.92934	10.1188	5.41688	5.67181
ENSMMUG00000000320	3.57683	2.18105	2.76158	0.79439	2.44869	2.3993	4.37737	70.84126	31.96203	10.56278	10.54963	0.4638	0.54461
ENSMMUG00000000321	48.77189	46.52322	47.9922	60.01183	59.44646	14.1651	18.83596	15.85324	15.91522	1.88183	0.91121	6.39199	5.57148
ENSMMUG00000000322	63.18074	43.53567	61.13167	55.55716	67.69794	60.06202	67.07982	73.73701	46.29479	49.52891	74.65407	7.89562	5.2587
ENSMMUG00000000323	2.16774	1.90238	2.01112	2.74162	4.40957	3.36048	5.0966	4.50129	2.25133	5.764	3.57431	1.09632	1.49561
ENSMMUG00000000324	0	0	0.27141	0.44239	0	0.44542	1.00858	0	0	0	0.18171	0	0.36391
ENSMMUG00000000326	0.48409	0.86322	0.743	0.55886	0.86148	4.59575	2.33663	1.34717	1.22387	0.37544	0.68873	0.65277	0.34489
ENSMMUG00000000327	67.83684	65.22359	84.99046	35.96067	44.68321	13.5914	49.45241	15.11303	6.4511	199.38955	9.86247	84.12933	65.22753
ENSMMUG00000000328	32.5188	25.3001	28.23019	3.70897	4.40672	22.98924	50.6124	11.91982	7.61417	5.4177	20.89998	3.45188	2.00261
ENSMMUG00000000329	184.4867	144.44375	154.59148	80.69358	102.05804	45.46672	52.34853	44.28969	32.62351	34.78699	43.78889	8.12813	8.08681
ENSMMUG00000000330	30.22859	47.82457	28.53487	25.75313	23.46502	4.332	2.12973	3.60885	5.92895	5.07448	1.08629	10.18541	5.94898
ENSMMUG00000000331	33.89485	30.60936	23.81156	36.54107	21.85013	13.09505	22.83163	21.8947	20.68252	12.14552	5.5119	15.55219	14.098
ENSMMUG00000000332	2.32832	2.30705	3.01529	2.24064	3.49075	13.60838	54.30582	12.89186	11.3957	173.93277	329.5999	6.26789	6.86844
ENSMMUG00000000333	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000335	2.27142	2.0631	0.67059	2.7324	2.33973	19.25772	28.14186	22.9782	14.21058	13.35939	5.20024	3.90944	1.34887
ENSMMUG00000000336	7.03499	7.53596	5.83744	9.69769	7.52076	5.52683	3.75506	10.29081	6.91187	2.65428	2.85602	1.92343	1.88183
ENSMMUG00000000337	0.10657	0.1056	0	1.23122	0.21095	0.61991	0.46792	212.85837	295.74583	590.75372	468.79293	30.37943	17.93939
ENSMMUG00000000338	3.69731	7.7851	6.00306	3.78041	4.79878	17.61363	36.00339	20.13022	15.70481	10.45449	2.3445	4.80507	2.77498
ENSMMUG00000000340	4.83311	6.89611	3.80468	10.10844	6.75484	3.8087	3.81809	6.67665	12.7312	2.59895	1.14626	13.20044	12.62828
ENSMMUG00000000341	2.39244	0.7902	1.41252	0	3.54881	0	0	9.24921	7.56249	0	0	0	0
ENSMMUG00000000342	0.30924	0.30641	0.22822	0.29759	0.22935	0	0	0	0	0	0	0.13034	0.03061
ENSMMUG00000000343	51.03192	49.85171	54.04615	2.63593	1.14048	0.83815	0.31631	0.4458	0	0	0	0.60754	0.34246
ENSMMUG00000000344	0	0	0	0.10951	0	0	0	0	0	0	0	4.79731	2.25296
ENSMMUG00000000345	2.62491	4.38913	2.51843	7.89405	5.0292	2.06641	4.3201	12.93878	10.89039	2.29033	0.84302	110.91533	91.44834
ENSMMUG00000000346	16.34845	14.61874	5.88554	12.27921	16.56068	24.34001	21.43758	30.21376	41.59373	18.24573	22.53919	5.71425	4.41997
ENSMMUG00000000347	6.14918	3.55419	0.75633	10.35563	10.89452	2.23426	11.80684	11.48994	10.9335	5.36516	8.30473	3.45569	2.63718
ENSMMUG00000000348	2.8908	2.8644	1.8102	4.72082	4.33116	3.31025	6.8242	4.8767	4.84582	3.19307	1.73132	5.46438	2.32354
ENSMMUG00000000350	37.6187	37.34135	17.46797	78.78145	55.27032	19.52182	24.16306	27.84428	51.41584	27.30674	9.31369	24.65833	19.87464
ENSMMUG00000000352	0.93042	0.13173	0.23547	2.04648	3.15442	0.51507	0.58327	1.23321	0.84018	0.30932	0.78812	86.94535	95.661
ENSMMUG00000000353	0	0	0.40856	0	0	11.39949	2.27797	0	0	0	0.27354	0	0.54797
ENSMMUG00000000355	0	0	0	0.19973	0	0	0	0	0	0.16096	0	0	0
ENSMMUG00000000356	0	0	0	0	0	0.41076	1.39564	1.31142	2.6807	0.65772	1.34083	0	0
ENSMMUG00000000357	2.7947	2.12306	1.53996	2.77916	3.22426	7.85262	7.25704	5.33003	5.00598	4.55166	1.95166	2.82698	1.91773
ENSMMUG00000000358	13.32959	13.82121	18.46863	10.88163	15.34411	4.23854	6.42961	7.08362	4.63085	1.40832	2.41426	1.9481	1.22531
ENSMMUG00000000359	0.19671	0.71467	0.46465	0.4417	0.90792	0.12706	0.79136	0	0.10363	0.05085	0	76.17465	53.73887
ENSMMUG00000000360	0	0	0	0.18634	0.19148	0.56268	0	0.29943	0	0	0	0.16323	0
ENSMMUG00000000361	3.87307	7.52755	2.81437	1.57679	1.91498	0.86598	3.1054	5.98924	9.18177	0.92417	1.05987	5.39952	2.83061
ENSMMUG00000000362	1.89716	3.36805	1.44686	4.03194	2.50138	1.14898	2.60201	3.66723	2.12401	0.30652	0.4062	2.26573	0.62592
ENSMMUG00000000364	27.07967	24.47339	31.2732	13.4595	26.48387	21.33639	26.12036	24.38906	23.98644	13.155	11.6452	24.08169	25.7998
ENSMMUG00000000366	5.16619	5.91118	2.97754	8.22676	6.75074	8.34267	8.97473	17.11885	4.8601	3.48193	2.30952	77.86996	40.07623
ENSMMUG00000000368	4.17201	2.06704	1.4555	2.3724	2.4378	13.96454	42.44648	6.45152	7.49312	4.11808	3.29827	3.03741	4.42941
ENSMMUG00000000369	14.23147	7.59305	15.5121	16.50479	19.48576	5.30351	52.4496	6.20711	7.49769	4.24514	3.60608	4.30655	1.44462
ENSMMUG00000000371	0	0	0	0	0	0	0	0	0	0	0	1.14611	0.07687
ENSMMUG00000000372	0	0	0	0	0.22381	0	0	0	0	0	0	0	0
ENSMMUG00000000373	52.74319	49.92509	46.74658	46.63684	50.86756	20.08082	21.99052	35.50302	18.82972	4.57183	11.89595	3.50456	2.45648
ENSMMUG00000000375	0	0.0732	0	0	0.14611	0.14316	1.45965	1.14299	0.5841	1.43298	1.86976	0.12455	0.02925
ENSMMUG00000000376	189.18344	142.25347	119.51807	116.531	186.08243	17.06284	26.49869	106.59397	53.54496	28.35615	15.31433	33.22439	45.87995
ENSMMUG00000000377	12.30541	10.73881	11.66433	7.9309	11.1637	15.31391	53.26297	48.00857	34.43663	44.7412	68.36595	5.99549	6.61458
ENSMMUG00000000378	2.68759	3.81568	1.63413	0.84932	1.86425	3.84773	3.82899	8.25007	9.82668	0.34224	0.11103	0.71017	0.39702
ENSMMUG00000000379	1.79347	1.01553	0.30255	1.9726	2.02697	0	0	0	0	0	0	5.39952	2.33291
ENSMMUG00000000380	23.5303	35.59039	18.59148	30.63632	19.84656	46.73806	37.66321	29.00235	26.68912	13.3112	7.2495	8.22589	5.17825
ENSMMUG00000000381	1.20047	2.26016	1.41764	2.88832	1.78083	1.51214	1.18556	2.41335	1.13851	0.46552	0.09489	1.5181	1.75855
ENSMMUG00000000382	5.17541	4.82638	3.1454	3.66203	2.5589	13.12621	7.01446	5.88449	6.01431	1.53468	4.03134	100.72682	99.36942
ENSMMUG00000000383	10.99332	11.01319	8.03242	9.76096	8.88899	1.94198	2.46565	5.54148	11.23126	7.25414	6.21812	39.52578	58.40464
ENSMMUG00000000384	2.16575	6.0089	4.60335	0	0.42833	0	0	0	0	0	0	0	0.34296
ENSMMUG00000000386	4.35083	8.06592	2.98308	10.80515	7.14763	1.42796	3.69581	4.34067	3.6602	5.49699	1.55339	5.67893	3.08375
ENSMMUG00000000387	3.55769	5.40234	1.80049	2.08993	2.33027	5.68557	6.43833	12.78962	12.77973	12.50639	1.95423	0.70103	0.56707
ENSMMUG00000000388	51.05955	41.39329	51.90984	29.20066	59.50327	105.09593	55.57484	35.63989	18.8166	10.90866	27.89302	7.29387	6.2461
ENSMMUG00000000389	18.98293	19.51618	19.46757	12.46034	14.53978	6.21955	8.90913	8.99307	8.49774	4.59537	12.18805	32.23542	47.76192
ENSMMUG00000000390	21.89866	22.10548	14.70693	27.92304	24.09109	25.32903	19.22183	20.3182	16.87272	16.13457	7.73652	7.38401	10.45748
ENSMMUG00000000391	34.68221	26.37487	28.83392	34.40733	40.09591	7.37658	15.34509	25.72589	13.90426	7.17288	12.149	3.1376	2.00933
ENSMMUG00000000392	0.32893	0	0.1942	0	0.48799	0	0.722	0	0	0	0	2.35754	0.58616
ENSMMUG00000000396	6.53356	12.05485	9.51063	13.87582	11.58489	2.51043	7.7866	10.97431	11.57241	2.70836	1.7366	39.02801	47.31593
ENSMMUG00000000397	5.64197	8.56026	4.5802	10.01058	14.73233	3.16044	6.09368	5.04401	5.71255	3.07665	9.86155	15.97717	5.65372
ENSMMUG00000000398	38.09773	34.8324	54.46834	15.11173	24.88059	1.72898	1.46837	13.65916	8.60195	0.41523	0.88172	1.20336	0.77709
ENSMMUG00000000399	24.09114	35.00745	21.39892	26.75473	18.87755	4.1162	3.30419	5.82108	7.73407	2.66913	0.93527	45.14959	27.71796
ENSMMUG00000000400	4.54411	7.25425	4.69506	11.29708	5.61704	3.91371	8.58668	7.80763	5.18698	3.32854	1.54675	5.10747	3.14818
ENSMMUG00000000401	11.041	8.50907	9.17448	6.29657	6.41225	6.79237	4.55079	19.96458	13.66474	2.62781	2.9789	31.41851	44.40401
ENSMMUG00000000402	0.83993	1.33161	0.4959	2.10141	0.66446	0.81382	2.58021	0	2.65472	0.13028	0.26561	15.29273	9.17689
ENSMMUG00000000404	0	0.19563	0.46625	0	0	0	0	0	0.31204	179.13135	55.09151	0.49928	0.07816
ENSMMUG00000000406	0.28521	0	0.16839	0.41162	0.28204	0.96696	0.93862	0.44105	0.45078	11.27793	2.08511	0.36057	0.11291
ENSMMUG00000000407	0	0	0	0.67376	0	0	0	0	0	0	0	0	0
ENSMMUG00000000408	0.79224	1.17751	0.46775	0.3812	0.39171	0	0	0	1.25214	0	0	0.66784	0.15682
ENSMMUG00000000411	49.36905	53.67078	33.98285	45.48349	51.71171	106.43796	104.87006	100.04249	108.35125	53.2595	68.90329	25.64076	21.95291
ENSMMUG00000000413	1.25213	2.06794	0.98572	1.90794	1.44467	1.81999	10.9913	65.67548	138.86671	18.45209	6.14594	50.0518	37.88204
ENSMMUG00000000414	0	0	0	0	0	0	0.16291	0	0	0	0	0.12516	0
ENSMMUG00000000415	48.48216	61.80399	38.79928	38.00973	35.81279	0.44577	0.20195	0.42681	0.33916	0.02382	0	4.08439	3.98191
ENSMMUG00000000416	0	0	0	0	0	0	0	0	0	0	0	4.8876	3.53133
ENSMMUG00000000417	0	0	0	0	0	0	0	0	0	0	0	0	1.4261
ENSMMUG00000000418	23.32076	20.16677	18.77555	13.46558	16.35242	0.41076	0.46515	0	0	0	0	0.71489	0.16783
ENSMMUG00000000419	58.52463	66.42332	48.41251	67.59371	60.36168	16.13824	8.33419	6.08532	4.04989	3.12302	1.84492	14.96627	8.60461
ENSMMUG00000000420	0.8934	0.14748	0	0.71652	0	6.49275	7.02556	47.43654	47.54152	20.9038	25.89958	3.64039	0.23584
ENSMMUG00000000421	14.71032	21.05415	17.12883	23.8299	19.31463	7.68075	4.9317	8.21432	9.55803	6.14799	2.0352	11.22919	4.07651
ENSMMUG00000000422	217.13688	111.98052	119.95255	135.33536	170.45747	215.92493	509.57617	293.55886	328.63379	661.05706	491.27023	90.98526	53.78884
ENSMMUG00000000424	25.3431	25.2491	19.06211	7.75099	8.71984	18.97157	7.54204	29.09731	51.68676	16.90885	1.83885	6.55537	3.68336
ENSMMUG00000000425	15.97003	22.14666	11.30174	25.54436	21.34482	7.80747	14.08204	12.51701	13.71527	2.60161	1.5998	12.41733	7.01525
ENSMMUG00000000426	63.08517	50.94565	72.59473	6.67326	14.5505	9.8324	12.24761	18.30764	2.94049	0.39351	0.13373	0.71291	0.46867
ENSMMUG00000000427	12.84008	12.03516	16.90339	14.52732	11.66776	17.48481	15.23053	22.00225	33.18306	10.49666	10.69979	92.58849	92.735
ENSMMUG00000000428	75.42454	112.5485	59.28672	80.93725	79.61647	108.02572	55.00661	23.83628	37.84388	23.09689	12.89585	69.51026	52.01728
ENSMMUG00000000429	3.45003	2.56389	4.14648	2.13426	2.80236	3.34281	15.682	4.0013	4.86837	5.7336	10.61754	2.49275	1.65844
ENSMMUG00000000430	12.95351	13.54826	15.86221	13.15825	13.99535	1.62695	4.73748	2.59658	4.17036	0.37208	0.09482	2.62873	2.5641
ENSMMUG00000000431	0	0	0.19644	0.48011	0	0	0	2.82926	0.26293	1.67702	0.13152	1.96287	2.17294
ENSMMUG00000000433	11.34031	13.95759	9.03723	41.30378	29.01562	1.18258	0.66948	0.39329	0.24123	0	0	0.51436	0.16104
ENSMMUG00000000434	69.04921	71.48968	48.5953	83.51706	73.72939	40.5423	90.68657	43.93549	29.39211	18.16224	15.79114	54.14244	50.85385
ENSMMUG00000000435	9.17257	6.05919	4.86015	11.09057	7.20996	19.14239	13.16086	14.18428	15.24061	3.46582	2.97504	14.27498	18.90148
ENSMMUG00000000436	11.02944	9.67459	4.27008	5.56806	9.83388	9.28513	7.73705	14.2597	6.85849	3.50575	8.29073	0.91451	1.00213
ENSMMUG00000000438	3.14404	2.89268	1.45848	0.43231	0.88827	0.21755	0	0.69468	0.71	0	0.26632	77.4269	96.01707
ENSMMUG00000000439	23.5451	32.03531	29.4277	33.02956	29.13279	9.64741	10.4106	4.16638	1.94387	4.13363	0.50937	199.07207	215.08349
ENSMMUG00000000441	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000442	5.79659	6.29956	4.36073	7.7376	8.13593	4.07647	4.82131	6.50598	6.05856	3.19041	0.44347	7.40837	3.29413
ENSMMUG00000000443	0.815	0.30283	0.54133	0.49019	0.60445	0	0.11178	40.80344	75.51734	0.23703	4.14794	0.08588	0.04033
ENSMMUG00000000446	10.2605	13.63024	8.58751	17.36107	11.26123	30.37107	19.4228	11.15894	17.82054	10.05635	4.63525	147.13381	181.76328
ENSMMUG00000000447	0	0	0	0	0	0	0	0	0	0	0	0	0.19944
ENSMMUG00000000448	0	0	0	0	0	0	0	0	0	0	0	0.11405	0
ENSMMUG00000000449	3.234	1.82327	2.53485	1.60982	2.59141	5.99693	9.05441	12.67483	4.31824	5.18935	16.42025	2.96113	5.69512
ENSMMUG00000000450	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000451	195.06066	198.33727	212.82694	188.56564	235.69968	13.22124	42.76119	77.421	88.28308	58.7768	177.95788	176.92707	158.36909
ENSMMUG00000000452	31.74715	26.03357	27.14604	56.8892	46.54925	78.49207	63.6603	69.40752	48.44594	50.09279	48.46576	34.14454	53.30674
ENSMMUG00000000453	24.70873	22.23185	22.13392	36.76079	51.39517	26.41746	33.34291	37.33092	25.81041	9.14115	31.8271	44.77014	92.81551
ENSMMUG00000000454	5.27132	4.99104	3.38887	0.67636	1.0426	99.08502	76.60178	17.20851	18.69897	18.8058	29.81962	2.76485	2.36509
ENSMMUG00000000455	20.53743	22.15882	14.24749	28.7129	25.6399	15.09024	16.77521	21.17237	22.36089	6.12795	3.24729	13.72987	9.93732
ENSMMUG00000000456	83.67954	55.24634	70.51645	52.1484	106.98932	0.53572	0.60665	0.28491	0.43708	0	0	1.78685	2.11609
ENSMMUG00000000457	17.34986	18.66799	13.38569	26.63254	21.26176	15.36676	18.45228	9.87601	11.9444	17.17068	4.37578	11.30563	8.13272
ENSMMUG00000000458	2.67531	1.72304	2.29031	1.93088	2.91006	59.10188	119.47037	80.25943	107.82336	11.3082	11.26263	73.29541	41.14722
ENSMMUG00000000459	15.82788	18.54449	18.81608	20.06896	17.9782	8.49686	17.83571	14.55327	13.01497	6.46949	4.35421	34.16753	28.62054
ENSMMUG00000000460	0	0	0	0	0.25382	0	0	0.39692	0	0.39814	0.30438	0	0.30484
ENSMMUG00000000461	22.14739	15.26611	17.97955	13.20501	17.2589	8.1638	12.94245	21.9637	14.07755	31.17952	31.44982	12.17584	13.1518
ENSMMUG00000000462	43.65013	50.26516	31.34349	24.97682	19.05438	24.38534	31.20962	23.51338	28.79715	14.74095	5.4405	27.95596	28.33372
ENSMMUG00000000463	0	0	0	0	0	0	0	0	0	0	0	0.9576	0
ENSMMUG00000000464	3.48164	5.50328	3.76853	5.50444	4.34456	1.84729	2.81962	14.48539	22.79682	4.56469	1.27792	28.23111	13.61917
ENSMMUG00000000465	9.15197	8.07702	5.81899	12.8365	12.6407	9.2265	14.10681	7.67774	6.32463	3.39088	2.75349	1.03069	0.30806
ENSMMUG00000000466	3.72585	5.07391	3.72768	13.03518	7.82245	0.01785	0.12089	0.02849	0	0.02844	0	7.6121	3.50223
ENSMMUG00000000467	0	0	0	0	0	0	0	0	0	0	0	0	0.05578
ENSMMUG00000000468	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000469	0	0	0.09534	0	0	0	0.17718	0	0.25522	1.37708	0.06383	0	0
ENSMMUG00000000470	0	0.16251	0	0	0	0	0	2.02956	1.29639	2.29033	0	0	0
ENSMMUG00000000471	0	0	0	0	0	0	0	0	0	0	0	0	0.11978
ENSMMUG00000000472	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000473	0	0	0	0	0	0	0	0	0	0	0	0	0
