Ensembl.Gene.ID	brain_GSM752557	brain_GSM752558	cerebellum_GSM752559	cerebellum_GSM752560	heart_GSM752561	heart_GSM752562	kidney_GSM752563	kidney_GSM752564	liver_GSM752565	liver_GSM752566	testis_GSM752567	testis_GSM752568
ENSGALG00000013376	0.88482	2.43246	0.92407	2.84122	0.32517	0.1731	16.43382	11.84972	1.38257	0.80856	0.22648	0.58571
ENSGALG00000013377	10.70997	13.2949	10.45672	16.46475	2.43704	2.52154	5.94743	7.50485	5.47814	3.286	1.57786	3.80853
ENSGALG00000013378	0.33828	0.12392	0.1696	0.32586	0.67124	3.09683	0.26919	0.57217	1.12197	3.70903	1.35056	0.96725
ENSGALG00000013382	9.41319	11.21838	8.57362	7.68015	10.88851	7.4265	25.64037	20.23054	16.95181	6.87447	5.37183	6.66013
ENSGALG00000013383	27.94517	27.38481	17.86821	24.88646	18.67448	24.76904	39.26617	19.05363	14.80569	28.49429	32.495	19.16294
ENSGALG00000013384	1.22459	2.42641	1.32732	2.42305	0.72982	0.73815	3.16133	3.406	0.88309	2.06425	29.22834	10.25367
ENSGALG00000013395	13.34218	13.71719	10.35863	8.96522	2.29617	1.2987	15.28215	7.89016	2.62831	2.3641	65.77028	92.0243
ENSGALG00000013397	21.28057	26.67821	22.08557	20.71279	13.64544	9.54072	12.68188	9.58295	8.52562	4.83628	25.61832	47.33758
ENSGALG00000013399	4.3204	4.35032	5.85506	4.79082	0.65082	3.05159	29.26507	40.08254	3.77669	5.25063	13.22215	6.12551
ENSGALG00000013400	31.56047	34.47145	29.43127	23.33873	20.38534	20.83058	26.22049	25.01624	12.87396	8.66667	13.79041	18.65479
ENSGALG00000013402	0.14066	0	0.05871	0.04513	0	0	0.41984	0.39656	0.06765	0.03211	3.13226	2.23459
ENSGALG00000013403	6.37498	6.25902	10.08162	8.62644	0.0837	0.26721	0.07553	0.32091	0.16416	0.15602	10.31506	14.7698
ENSGALG00000013404	1.25377	2.1337	0.89778	0.25878	0.29618	0.21022	1.06924	0.50493	0.19373	0	60.78936	58.2596
ENSGALG00000013406	4.41975	4.78647	1.76247	2.06427	7.38309	6.68148	2.99829	3.3985	1.25557	0.96385	1.90263	1.22344
ENSGALG00000013408	16.30203	16.82075	17.45415	16.90908	9.26956	4.03046	16.50714	10.81164	9.51122	4.28875	23.36085	66.60834
ENSGALG00000013409	0.52003	1.66789	0	0.75141	0.14333	0.30521	0.2587	0.18327	0.56252	1.42564	1.59732	0.30982
ENSGALG00000013410	30.69779	37.53832	39.36305	38.43224	17.0904	14.31782	20.93497	18.77115	11.65502	6.40926	6.40058	12.67687
ENSGALG00000013411	14.80421	9.7714	4.86534	18.10019	1.59793	7.53423	14.52353	5.98347	3.43416	15.89347	52.90551	10.23835
ENSGALG00000013414	1.40273	2.0812	0.4186	1.28691	2.06209	8.93854	0.2658	2.5425	0.57803	0.18309	1.69274	2.59998
ENSGALG00000013417	3.5296	2.51559	2.94888	5.38336	3.45905	5.63924	21.65609	20.31699	6.50474	18.61333	7.90526	4.28353
ENSGALG00000013419	7.48958	8.12147	4.92765	5.95199	2.06432	1.68502	3.41538	3.34326	1.62029	2.43817	5.41574	2.9251
ENSGALG00000013420	1.06999	1.42611	1.66599	1.59287	0.92939	0.57092	0.80652	1.87396	0.51437	0.26665	9.41125	11.77009
ENSGALG00000013422	0	0	0	0.18411	0.10542	0.22434	0	0.13479	0.20678	0	3.37624	2.88509
ENSGALG00000013423	12.72366	10.87044	9.59136	10.68989	6.32833	5.39015	10.18468	10.1143	6.00196	4.78629	109.38476	116.04045
ENSGALG00000013424	4.64047	6.03051	7.61299	7.28753	3.31771	2.6079	4.4771	4.59883	4.80659	2.17809	3.15303	6.3669
ENSGALG00000013427	23.53914	20.78587	6.6577	5.72347	65.69907	77.55807	15.89173	19.36252	6.12458	2.40738	2.21414	3.66466
ENSGALG00000013430	5.425	6.06661	2.99612	6.82012	2.12889	2.26657	1.18927	1.55546	0.53042	0.06305	2.54185	5.11275
ENSGALG00000013431	0	0	0	0.08862	0	0	0	0	0.06634	0	6.85485	2.92408
ENSGALG00000013433	13.95464	11.87075	11.153	13.39162	8.24403	11.24973	39.03299	24.64505	12.15173	18.37009	94.86454	43.29366
ENSGALG00000013436	6.32664	4.90746	4.21108	9.02778	1.30246	1.63316	5.30215	1.81332	1.83629	2.69877	4.95901	2.64836
ENSGALG00000013437	4.97726	2.82353	5.64355	5.47936	0.84921	0.83464	2.41711	1.58698	1.41006	0.73099	2.27498	3.10644
ENSGALG00000013438	10.14224	11.30913	9.91335	8.78972	5.06625	4.70037	6.30275	6.61643	2.86404	2.00207	40.30182	43.25449
ENSGALG00000013439	12.65349	10.27077	10.7731	11.55382	7.60425	8.30438	20.9658	14.19109	10.13055	9.81924	21.02978	12.7705
ENSGALG00000013441	1.54572	1.98304	1.52201	1.38261	1.58243	1.5033	2.54847	2.89492	1.16243	0.74157	7.91859	10.92768
ENSGALG00000013442	0.99641	0.43478	0.17841	0.13713	0.1046	0.44557	0.28328	0.20068	0.03425	0.35772	1.56674	0.30153
ENSGALG00000013448	5.67223	5.90367	6.14315	7.11664	2.31613	1.27408	7.28089	5.82422	1.13625	0.47996	1.42497	2.25286
ENSGALG00000013452	19.33118	24.15072	26.09582	22.81276	12.47235	8.09879	25.91273	24.62193	27.83583	12.6098	16.65808	43.30195
ENSGALG00000013454	0	0	0	0	0.75494	1.20559	0.22713	0.1609	0	0	0	0.09067
ENSGALG00000013455	0	0.06635	0	0.06985	2.7979	1.70215	9.37838	6.49035	1.64701	0.49696	0.61249	0.95034
ENSGALG00000013457	20.78045	20.28064	44.25866	49.49837	3.42254	2.57215	4.14233	4.06718	1.39585	1.52686	10.09594	10.9369
ENSGALG00000013461	26.63645	28.91007	31.04055	27.65794	3.50883	2.35506	8.60459	8.68011	6.28637	4.40981	38.41114	28.08329
ENSGALG00000013462	6.25477	6.56949	6.50918	8.63249	3.06485	2.23257	7.24211	7.06402	5.7766	3.35919	5.25238	6.334
ENSGALG00000013464	56.47338	55.53283	83.76194	86.71845	26.59616	20.00005	63.52859	40.52668	49.04285	16.75399	18.43438	62.74284
ENSGALG00000013468	0.76706	2.9771	0.65025	4.32476	1.39296	0.76802	3.25488	2.98949	3.59556	1.14425	0.13859	0.48388
ENSGALG00000013469	191.34044	86.79494	18.72142	88.48365	7.70932	48.87406	154.6396	57.35061	35.29762	205.63728	400.27286	50.74775
ENSGALG00000013478	1.46363	0	0	1.05737	2.01702	3.86548	4.00461	2.06323	0.79156	5.26625	4.21456	3.19719
ENSGALG00000013480	7.80826	6.26819	5.01412	4.84867	2.56124	3.63589	3.53127	5.64005	1.44261	3.71509	32.70522	26.8092
ENSGALG00000013481	0.57359	0.13133	0.44929	0.69069	0.31625	0.16835	4.77977	2.22369	2.37846	1.62165	2.03721	1.48082
ENSGALG00000013482	1.96141	2.22541	0.81932	2.96902	0.30897	1.42531	2.60197	1.31665	0.60621	2.88062	34.71341	37.61567
ENSGALG00000013483	46.20317	46.27096	31.14011	48.9286	15.84288	24.59832	33.06257	20.25681	14.82427	15.59354	90.88196	58.57946
ENSGALG00000013484	0	0	0	0	0	0	0.04047	0.05734	0	0.08356	18.99798	10.42316
ENSGALG00000013486	7.05516	7.8028	10.72186	9.13969	2.50337	2.66527	3.7922	4.80131	2.04683	1.13936	7.3792	8.6963
ENSGALG00000013489	9.93695	10.85464	15.3398	16.67194	6.67487	3.16707	14.40455	5.65881	10.72509	3.92387	15.66539	27.07798
ENSGALG00000013492	0	0	0	0	0	0	0	0	0.18543	0	0	0
ENSGALG00000013493	5.12675	10.10919	5.80996	12.10994	2.052	3.21744	5.85844	8.72965	4.12406	2.40044	8.3153	10.57752
ENSGALG00000013494	1.64602	1.69696	2.44955	2.0811	0.45372	0.84526	0.30712	0.72512	0.59346	0.21155	6.55682	9.39772
ENSGALG00000013495	2.7093	2.73103	2.12209	2.41413	2.24029	2.94173	3.77387	1.90969	2.19801	3.29592	4.7331	1.93696
ENSGALG00000013499	21.48873	22.79291	19.76012	21.45015	12.82299	11.88665	25.68306	24.15798	25.72373	18.18854	36.67375	45.21295
ENSGALG00000013502	8.29465	8.30158	6.04534	7.19675	2.85366	4.69549	10.88653	9.578	5.83304	10.52294	20.75694	16.12154
ENSGALG00000013503	1.80297	2.54467	0.57139	0.83839	0.31989	0.29196	4.12379	6.86514	1.41973	0.79536	0.04775	0.1152
ENSGALG00000013504	0.08539	0.31301	0	0.08226	0	0	0	0	0.06158	0.52666	0.13115	0
ENSGALG00000013505	14.30292	14.73408	53.25795	45.4932	2.25086	1.35194	9.27509	8.55808	0.57503	0.30358	0.90217	0.95473
ENSGALG00000013506	21.50108	20.10247	17.14363	19.54095	4.77536	7.09592	8.02988	6.1058	6.40423	8.99105	26.63219	10.7674
ENSGALG00000013507	71.7705	73.60077	49.95894	75.52372	16.73541	15.65539	32.11165	17.86621	17.85424	15.75656	62.97734	106.4708
ENSGALG00000013510	5.23909	8.18976	4.18413	8.6091	4.3038	4.70274	5.05934	10.4265	4.55589	6.72371	9.78156	9.3841
ENSGALG00000013511	12.64082	22.87878	17.02501	26.37452	5.20454	8.25014	7.51491	16.56247	5.29547	7.54913	14.41933	14.62431
ENSGALG00000013512	22.18264	29.10032	18.28935	32.72713	38.74427	36.31637	34.0353	43.44921	21.21661	18.56385	35.68174	43.40267
ENSGALG00000013515	3.09901	4.58547	0.10689	0.32863	0.03134	0.03337	0.53743	0.28053	1.31216	2.80597	0.89514	0.45165
ENSGALG00000013521	5.51806	6.32927	8.63247	8.33484	3.55919	4.45028	5.73301	5.13287	3.58673	1.36354	6.16861	14.02946
ENSGALG00000013528	2.94856	4.3232	0.08207	1.00988	0.2167	0.07686	2.93367	0.83124	4.86694	3.99677	8.80523	5.72536
ENSGALG00000013529	0.45529	0.38346	0.12343	0.32011	0.23067	0.52005	0.52652	0.90208	0.35497	1.79657	78.3326	34.62562
ENSGALG00000013532	125.30846	117.41899	129.39015	115.01769	47.75805	47.35025	118.6981	111.73668	50.60668	31.21079	244.94024	285.94225
ENSGALG00000013535	1.9185	4.21938	0.9617	0.92403	3.31372	2.10184	17.37022	23.70903	101.50226	68.89899	0.19639	0.35557
ENSGALG00000013537	66.19301	67.72497	50.17709	61.0609	44.29712	36.29737	74.64936	40.23023	37.62078	17.58897	19.43795	52.30174
ENSGALG00000013542	1.3464	1.67804	0.80998	1.60826	2.90954	3.03447	6.16238	3.49246	3.14591	7.12405	7.98195	2.09631
ENSGALG00000013546	0.24074	0	0.30171	0.46381	0.66361	0.14136	2.27568	0.59393	1.64939	0.61876	1.15548	1.72119
ENSGALG00000013547	18.46276	13.90571	10.45965	15.42974	9.94527	9.49997	24.91204	20.32195	15.07712	17.96932	55.99764	55.91758
ENSGALG00000013548	0.16121	0	0.40405	0.15529	2.22163	0.18922	2.16529	1.36348	1.80189	0.22097	0.43326	1.15248
ENSGALG00000013549	43.03952	41.34632	27.65932	35.56457	13.40326	18.14894	17.45359	20.64557	13.32683	26.39407	51.81457	25.53594
ENSGALG00000013552	12.76742	12.29948	13.39519	17.97495	15.73641	16.61964	17.84928	20.05147	9.15977	10.65743	154.17457	101.57348
ENSGALG00000013559	24.2421	20.8364	21.59571	21.60871	9.19009	8.10879	16.73925	9.01948	7.29784	5.62558	20.88605	40.03203
ENSGALG00000013563	4.15515	3.375	1.4202	3.36585	2.44679	4.10145	16.11399	6.12366	3.06452	2.7184	8.84709	7.20144
ENSGALG00000013565	33.41956	36.0921	50.83002	44.8824	26.47912	19.24028	44.44013	36.95137	17.18661	9.6144	29.12482	49.87175
ENSGALG00000013568	18.50833	36.28743	5.25938	24.30727	2.37271	63.53369	1.49893	2.50287	0.23281	0.55315	54.41234	25.81411
ENSGALG00000013569	23.30107	24.05509	12.75254	25.85501	12.35695	11.77129	39.61714	25.98631	73.69976	117.64963	123.21081	72.98211
ENSGALG00000013571	0	0	0	0.04431	0	0	0.1373	0	8.12964	4.88817	0	0
ENSGALG00000013572	3.25926	3.33948	4.56697	7.02074	1.64101	1.23508	4.00874	2.78565	1.98018	1.5478	46.44869	76.91462
ENSGALG00000013573	2.10526	2.82938	3.16598	2.79404	1.90843	2.6359	4.14265	5.4077	5.06044	8.20809	5.74786	4.64519
ENSGALG00000013575	6.90545	81.24156	5.02493	88.19091	29.71618	76.61107	50.975	78.18874	62.64793	128.08813	5.64476	10.08586
ENSGALG00000013576	0.09998	0.36648	0	0	0.11023	0	0	0	0	0	0.07678	0
ENSGALG00000013579	4.34639	4.6003	19.57624	20.69269	6.56006	4.55589	10.82582	15.93507	1.91752	0.617	4.46835	3.642
ENSGALG00000013583	0.74693	1.05787	1.19148	1.30825	2.35827	1.55429	3.71603	2.29739	4.28484	1.14024	2.16402	7.44385
ENSGALG00000013587	0.61458	1.92431	0.60982	1.35676	0.02829	0.03012	0	0	0	0	0.84559	0.50858
ENSGALG00000013588	13.94708	16.30967	5.60886	5.1133	1.26231	1.0996	3.05497	2.05408	1.68878	1.85466	27.77384	16.74228
ENSGALG00000013590	10.06802	12.4876	9.43124	9.60042	6.89544	4.53614	6.57692	4.37248	6.16029	1.98646	3.82651	11.26921
ENSGALG00000013591	16.68503	13.68012	18.57144	17.23554	9.07669	7.6021	44.66918	23.67512	12.19044	6.46997	8.8506	17.17752
ENSGALG00000013594	3.09858	4.13001	4.0244	3.69028	1.55285	0.85963	7.73526	4.76498	1.78753	1.77614	10.20959	8.5027
ENSGALG00000013597	10.77194	12.3389	4.80275	14.76654	2.96906	13.86001	23.70231	11.24273	5.75134	19.02461	777.70327	257.93487
ENSGALG00000013598	11.51579	4.00453	0.11102	1.05245	0	0	0.11749	0	0.06388	0.0405	0.18143	0.39871
ENSGALG00000013600	0	0	0.15853	0	0	0	0	0	0	0	0	0
ENSGALG00000013602	10.31143	11.00041	15.71917	13.60948	8.36507	4.75111	8.91182	5.83593	5.62688	1.43447	17.12429	36.55318
ENSGALG00000013603	1.19637	1.09631	1.49933	2.68901	11.21157	8.89393	5.75324	13.2108	1.43793	5.19298	0.76555	0.47517
ENSGALG00000013604	1.78902	1.6394	0	0	0.39443	0.10499	0.08899	0.25216	0.0645	0.1839	0	0
ENSGALG00000013605	24.62533	26.02974	41.67753	42.18046	3.97487	4.1037	22.24003	22.76253	0.94544	0.79368	1.00675	2.03076
ENSGALG00000013606	0.90026	0.60007	0.92313	0.63069	1.98509	1.53704	1.14001	1.61519	0.17706	0.2244	3.70796	11.24697
ENSGALG00000013607	2.55576	4.05097	5.75658	8.81619	2.20848	1.49992	2.47411	1.60664	0.94644	0.16573	3.23553	6.47448
ENSGALG00000013609	8.32563	7.86778	13.61296	18.04491	4.87631	4.19918	8.02469	4.67628	2.95503	1.69397	6.99254	12.55516
ENSGALG00000013615	3.39651	4.63933	9.79819	11.42038	28.33215	12.03576	27.09852	22.04252	10.44429	5.70979	1.30404	2.54525
ENSGALG00000013616	7.9601	9.38892	1.08646	1.67021	0	0.09249	0.23529	0.33337	0.11364	0	1.63404	0.62606
ENSGALG00000013617	1.51431	1.90811	3.08392	3.82915	1.66954	2.66627	0.37672	0.9339	0.68253	0.38918	9.23015	13.90861
ENSGALG00000013621	96.07173	111.26453	50.29719	45.66931	6.90026	9.18314	33.31523	31.21044	9.98581	5.25465	38.5686	59.03788
ENSGALG00000013624	34.01615	29.03709	15.45696	15.67263	1.08493	0.77002	1.01172	2.21949	1.20643	0.24731	11.5617	17.37974
ENSGALG00000013625	5.85995	6.05529	0.93755	0.84075	0.20614	0.36583	0.31008	0.6151	0.5844	0.29905	0.67021	1.53512
ENSGALG00000013626	1.70001	1.31546	1.89377	1.34651	0.54141	0.39907	0.82696	0.58583	0.54486	0.31073	8.20966	11.46333
ENSGALG00000013627	0.4768	0.47654	0.21724	0.25047	0.23889	0	0.21559	4.46044	14.87856	10.45683	0.93194	0.79192
ENSGALG00000013628	38.34645	39.4144	37.71812	40.41867	31.36283	25.84478	23.37856	26.38632	28.10418	20.51023	23.85396	25.96364
ENSGALG00000013632	30.99028	27.43908	28.73472	30.25587	82.53167	115.27461	9.58348	11.06906	53.15222	63.35989	45.02193	47.32134
ENSGALG00000013634	0	0.06869	0	0	12.77698	13.69141	0	0	0.05406	0.02569	0	0
ENSGALG00000013635	9.25166	9.78994	13.87196	12.67837	7.04289	5.0097	7.67085	8.15117	4.16982	1.98149	9.45124	12.72956
ENSGALG00000013637	12.58694	13.14367	14.76548	12.7593	4.5988	5.32578	6.55297	4.9517	3.69407	2.60806	21.74726	20.46183
ENSGALG00000013639	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000013640	570.62692	597.44206	836.44913	1212.50418	0.052	0.38745	1.45444	1.4624	0.71409	0.80798	0.07244	0.14979
ENSGALG00000013641	22.37089	21.09125	22.84643	21.23875	0.05928	0.18935	0.42799	0.53059	0.58171	0.11056	0.57815	0.93976
ENSGALG00000013642	29.85066	18.40648	19.5789	36.36889	1.94799	2.94723	26.18415	7.86539	3.21886	4.52511	13.06778	5.39237
ENSGALG00000013643	1.78657	1.30961	9.51544	10.75585	1.28027	0.41944	88.43086	47.22009	8.05202	18.12133	1.98921	1.49004
ENSGALG00000013646	5.23792	7.49974	7.89761	8.75096	7.48921	8.26176	3.25721	5.88396	3.89524	3.36547	18.35114	31.20538
ENSGALG00000013647	2.59814	2.25546	2.57058	1.71236	2.91471	1.44456	4.53505	2.12042	3.71427	1.31202	8.96033	16.18456
ENSGALG00000013649	16.6502	19.08168	14.21024	18.06912	15.28962	11.47908	24.15721	24.48145	25.35141	10.71808	13.56245	28.52801
ENSGALG00000013651	5.98666	4.07537	4.50158	5.76686	2.82866	3.61401	12.42339	17.24	0.37002	0.35167	80.05552	73.642
ENSGALG00000013655	10.71072	11.05213	6.88067	7.71636	4.86234	8.02929	6.5373	6.59767	0.12984	0.1234	3.24845	3.21732
ENSGALG00000013657	3.84701	4.54215	6.46688	4.70344	1.77402	1.25921	1.89536	2.94611	1.37374	0.77324	5.69512	7.37517
ENSGALG00000013659	0.93561	1.14315	0.0782	2.58368	0	0.07324	0.49654	0.08796	0	0	0.09583	0
ENSGALG00000013660	3.59966	3.18493	1.929	2.15228	1.64219	1.54442	4.39669	4.33946	1.34272	0.61255	2.19231	2.1298
ENSGALG00000013661	23.74795	21.53774	25.9752	27.39127	3.77178	3.78099	3.86805	4.00849	3.05984	1.0353	2.67823	4.05872
ENSGALG00000013663	0.143	0.13114	0	0.13775	0	0	0	0	0	0	0.16475	0.34086
ENSGALG00000013664	0	0	0	0	0	0	0	0	0	0	0.19607	0
ENSGALG00000013668	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000013672	3.71743	4.52576	4.62541	4.83421	1.05394	0.62342	1.00388	0.97323	0.67017	0.29117	1.52921	2.91072
ENSGALG00000013674	17.44623	25.59379	8.13781	11.34191	0.60374	1.14785	14.51707	13.62012	7.92663	5.89807	20.24551	36.9453
ENSGALG00000013677	16.13443	17.43623	13.88291	15.86842	3.3622	4.4364	8.53224	9.59001	6.6352	9.0214	31.34419	24.49391
ENSGALG00000013678	0.37001	0.81375	0.18548	1.3543	0.24476	0.86851	21.64434	36.40306	21.93062	65.77393	1.53412	0.64653
ENSGALG00000013681	3.61393	3.29714	5.53774	4.48456	2.59247	1.79688	6.83022	7.20782	2.46952	1.33034	5.732	8.6623
ENSGALG00000013683	20.91748	20.6237	42.95711	30.89261	11.1713	9.89192	19.51422	18.14929	7.95811	6.03927	29.99348	23.69505
ENSGALG00000013684	1.99538	2.64126	4.23724	3.15016	0	0	0.11028	0.0782	0	0	0.0426	0.04407
ENSGALG00000013685	5.40477	7.29094	8.69879	6.52771	7.98542	6.69835	6.6604	7.58021	4.09542	1.54189	14.11525	17.49994
ENSGALG00000013688	16.79203	23.78091	11.31927	12.00912	2.94535	4.03171	3.1643	2.33131	1.10085	0.6975	4.49354	7.67983
ENSGALG00000013689	9.80982	14.98211	5.37855	8.85896	6.75962	14.1536	8.74359	8.06667	7.36887	7.56365	4.70808	1.29872
ENSGALG00000013695	52.49711	56.71054	41.35142	40.09691	6.16081	3.97122	3.17701	5.2516	2.11079	1.58925	4.34939	7.21692
ENSGALG00000013697	0.09125	0.11162	0	0.02933	0	0	10.65748	4.93324	0	0.06254	3.03774	6.52658
ENSGALG00000013698	36.14953	29.77045	41.89105	78.68938	0.62112	0.77152	4.01711	1.05893	1.0157	3.21762	4.32608	2.08836
ENSGALG00000013701	0.12085	0	1.06031	3.02697	0	0	0	0	0	0	0.0928	0
ENSGALG00000013702	83.44224	86.5079	75.57772	69.23555	56.18722	51.08525	68.8555	74.86321	57.57697	45.90572	61.24856	58.37833
ENSGALG00000013703	0.38427	0.44824	1.48852	2.69209	0.0385	0	0.20859	0.04923	0.55423	1.05347	1.4486	1.24873
ENSGALG00000013705	16.03477	10.82693	12.07481	15.64934	4.03192	6.76921	7.55707	7.43551	2.48511	4.43441	20.68377	18.10028
ENSGALG00000013708	13.15053	12.56897	10.10097	13.14443	19.09755	21.24552	454.77905	469.32744	626.60914	393.22248	11.4555	14.48975
ENSGALG00000013709	2.313	3.10863	2.31904	3.78782	9.9455	9.59321	15.64923	8.47764	16.29084	11.6253	13.49892	52.42591
ENSGALG00000013710	11.65719	12.16444	21.00497	24.25834	12.11419	11.19549	19.67281	20.67858	15.88773	8.16146	9.27275	17.10199
ENSGALG00000013715	5.81002	6.20418	4.07684	5.31915	5.50565	4.38216	1.94684	2.57206	0.81376	0.53476	0.76506	0.80097
ENSGALG00000013720	0.31091	0.14245	0	0.07487	0.59975	0.82101	0.69591	0.76685	0.33631	0.58592	40.10569	44.821
ENSGALG00000013722	3.69996	4.52068	0.85868	3.36616	1.58642	3.1367	74.03477	40.85659	2.17406	10.19025	12.8906	3.97321
ENSGALG00000013723	8.46693	36.51185	4.28007	62.43837	12.551	19.62649	44.52776	25.67651	32.32461	88.06751	9.01495	8.81683
ENSGALG00000013725	5.0913	6.84718	7.11499	9.49108	4.19979	4.98733	4.44606	7.53848	5.9694	5.57289	11.50365	18.50448
ENSGALG00000013726	11.72299	11.15867	10.13926	8.92666	2.93537	3.27056	4.66143	7.04075	238.64164	242.01036	9.63594	8.41043
ENSGALG00000013727	3.13106	2.96539	5.05629	3.9068	0.85719	0.91263	7.44318	6.78349	1.69723	1.12338	24.96299	31.94891
ENSGALG00000013728	2.16861	1.28755	2.64117	2.03012	2.39091	1.93611	6.26037	3.35842	254.8008	202.11548	20.85122	24.57806
ENSGALG00000013729	26.43074	26.07658	1.88937	2.22377	0.10389	0	0	0	0	0	0.03614	0.18709
ENSGALG00000013731	4.06571	5.21598	6.2842	6.65796	3.98438	3.34068	3.50585	3.75723	2.80161	1.76476	1.73444	2.51193
ENSGALG00000013732	7.25171	8.42335	7.04	7.42815	2.25215	1.31882	3.15021	3.38349	1.98862	0.97998	2.50972	3.93489
ENSGALG00000013733	48.93399	52.64706	44.17701	46.70092	21.77983	17.01896	32.27768	29.63623	17.57858	7.70121	13.63881	31.88827
ENSGALG00000013736	15.15826	13.37296	15.81244	13.86948	4.04636	6.01594	1.75012	1.83674	0.78304	0.92277	11.3398	6.50349
ENSGALG00000013737	15.64858	18.06498	14.3769	13.62558	1.3507	1.37269	3.82313	5.4952	6.66637	4.7709	9.4079	8.27214
ENSGALG00000013738	57.72162	67.86548	59.04832	57.22188	26.09219	19.27878	44.22	39.86385	25.11799	11.96558	44.78759	74.03287
ENSGALG00000013740	24.57581	18.80047	13.13085	19.4989	1.02811	2.12496	163.73909	304.13794	27.533	61.73373	31.12981	11.46028
ENSGALG00000013741	0.34232	0.52298	0.42901	0.16493	1.06943	0.87076	3.23613	1.60874	1.06991	0.23461	4.55698	9.65459
ENSGALG00000013742	16.43577	18.85511	5.55562	6.6472	24.80617	35.83568	179.2978	162.47748	3.07619	2.1497	56.58544	81.45684
ENSGALG00000013743	0.3008	0.22051	0.30157	0.2318	0	0.07062	0	0	0.21691	0.04123	4.2498	1.5769
ENSGALG00000013745	0.17058	0.35184	0.45436	0.38001	0.51723	0.31296	0.2122	0.42087	0.19995	0.06575	4.39681	5.51383
ENSGALG00000013747	7.84223	8.18976	24.58876	20.83843	1.2724	0.86838	2.29666	3.5459	1.92067	1.21693	2.09068	2.18621
ENSGALG00000013748	0.13395	0	0.33573	0.25806	0	0.15723	0.39981	0.37764	0.19319	0.0918	0.41135	0.1064
ENSGALG00000013750	9.09163	5.60763	2.30063	3.1158	0.09638	0	0.17395	0	0	0	137.41293	201.37992
ENSGALG00000013751	1.85302	2.61238	0.89311	0.54925	0	0	0.2836	0.40181	0.51391	0.39078	41.9214	16.64416
ENSGALG00000013753	26.80033	24.19014	3.83278	6.58976	0.08875	0.28346	0.64061	0.79416	0.05805	0	0.3708	0.31963
ENSGALG00000013754	9.75307	11.15496	8.91429	8.82983	8.81244	13.25584	6.42055	10.02709	13.80205	7.68953	6.92623	4.71827
ENSGALG00000013756	1.04337	1.40893	0.72257	1.90427	0.78699	2.12709	0.49177	0.89023	0.61381	0.39516	53.27885	101.65688
ENSGALG00000013757	11.85428	11.54174	9.71612	11.29155	3.44238	2.91961	11.66274	11.30201	3.70183	1.45082	3.6777	9.45845
ENSGALG00000013759	6.43258	7.29074	6.36439	7.82713	13.81072	7.15329	9.85288	5.01114	9.88792	2.55238	16.11861	44.91194
ENSGALG00000013760	0.86257	0.69549	0.86482	1.79473	1.90197	2.02498	0.85821	0.97278	0.67178	0.04729	2.14612	3.39849
ENSGALG00000013761	19.00409	16.55009	15.53982	17.07298	4.08639	4.50889	3.55363	4.46494	6.12328	3.64876	4.39861	4.71074
ENSGALG00000013762	0	0	0	0	0	0	0	0	0	0	0.40375	0.13922
ENSGALG00000013764	18.44871	25.78503	4.45941	4.54825	1.35798	1.07636	2.57358	2.33446	0.88824	0.29081	3.16333	4.42469
ENSGALG00000013765	7.60873	6.34605	9.36412	6.97828	6.22866	4.11795	9.83688	7.12916	5.12548	1.9985	3.42865	8.57739
ENSGALG00000013766	5.77445	4.48966	0.40205	0.33714	0.7074	0.37657	0.95758	1.80882	0.18927	0.15989	0.96301	2.01545
ENSGALG00000013768	34.44026	35.61887	18.94387	19.73481	16.8487	10.78892	12.34033	6.47849	7.98583	3.49128	4.84708	15.65797
ENSGALG00000013771	83.56205	79.8709	7.42804	5.2252	0.08757	0.03112	5.73926	1.60394	0.01912	0.01817	0.50799	1.19807
ENSGALG00000013772	29.21244	30.21167	16.65364	16.09541	8.83991	7.89781	5.18816	4.42621	1.13218	0.84542	16.23209	16.6576
ENSGALG00000013773	7.10956	7.32938	6.40403	5.83199	2.69448	1.8255	15.03151	16.52088	6.80919	5.86238	6.44039	7.10342
ENSGALG00000013775	6.29555	4.38955	11.83462	13.02966	0.7796	0.64254	0.22692	0.73953	0	0.03123	0	0.25365
ENSGALG00000013776	0.7792	1.53792	0.45062	0.69284	0.16517	0.03512	1.43124	0.4647	0.04323	0.06159	3.38278	9.09357
ENSGALG00000013777	8.70139	9.90819	9.54986	10.71307	6.18746	5.43927	9.78455	9.29041	8.24275	2.64659	13.24496	23.2308
ENSGALG00000013778	19.66595	20.96345	17.65444	14.61382	7.03549	3.9101	9.14436	8.48649	3.99407	1.6504	19.81666	31.11555
ENSGALG00000013780	20.96891	23.70246	14.00487	18.50574	0.1384	1.03174	8.86987	17.16915	10.59402	30.54971	12.14877	3.49094
ENSGALG00000013781	0.09136	0.23456	0.09167	0.088	22.63186	6.88745	0.10912	0.02582	0.01321	0.01255	1.57206	1.96022
ENSGALG00000013782	3.82358	4.57337	7.01117	5.3891	0	0	0.04005	0	0	0	0	0
ENSGALG00000013783	0.29068	0	0.48572	0.18667	0	0	0.86754	0	0.13975	0	105.42155	329.92974
