Ensembl.Gene.ID	brain_GSM1064856	brain_GSM1064857	heart_GSM1064858	heart_GSM1064859	mesonephros_GSM1064860	mesonephros_GSM1064861	liver_GSM1064862	liver_GSM1064863	testis_GSM1064864	testis_GSM1196057	female gonad_GSM1064865	female gonad_GSM1196056
ENSXETG00000025266	21.68898	20.87811	7.06507	7.68323	9.02744	11.67	8.07653	10.84842	37.43067	30.73386	6.89028	13.31114
ENSXETG00000025267	0.45695	1.52983	0.4141	0.31815	0.51591	1.20048	0.55193	0.43253	158.86627	331.53032	20.04205	84.92733
ENSXETG00000025271	73.88763	59.61448	38.66665	31.24085	50.94148	45.8029	31.26601	22.88019	49.29751	216.0399	71.84421	319.55977
ENSXETG00000025273	7.3941	9.1169	4.26779	5.05581	6.33552	8.71039	2.69584	2.1247	11.52541	5.30607	1.33397	0.88144
ENSXETG00000025274	0	0	0	0.0549	7.71455	1.21517	0	0	0.05922	0.06791	0	0
ENSXETG00000025275	0	0	0	0	6.26064	1.51893	0	0	0	0.03396	0	0
ENSXETG00000025278	5.42821	7.73201	8.09786	8.939	6.99276	8.95844	5.1512	6.20531	19.86996	11.37136	45.07651	20.61318
ENSXETG00000025280	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025282	0.40213	0.61191	0.1988	0.1909	0.10319	0.2241	0.03153	0	0.61763	5.70584	1.59683	4.13656
ENSXETG00000025283	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025286	39.79472	71.42885	116.35723	122.89744	91.5898	130.46428	34.44436	38.22867	203.48547	130.20581	90.82679	115.85657
ENSXETG00000025288	0.09141	0.09563	3.64428	6.52184	0.086	0	0	0	0	0.0984	0	0
ENSXETG00000025292	1.23031	1.13268	23.05703	11.69157	10.92688	3.92159	0.12735	0.55899	0.60048	0.63567	0.08776	0.14782
ENSXETG00000025293	26.69571	25.182	19.49174	19.1029	29.93725	32.9055	14.57135	13.38311	146.03314	154.33452	120.11596	182.43415
ENSXETG00000025296	0.32179	0.18705	2647.80837	2415.44954	1.26147	0.1409	1.66565	0.84608	6.40976	3.69472	0.30281	0.21482
ENSXETG00000025297	12.45005	11.14446	4.24963	4.22365	7.87518	6.59762	4.67248	3.17369	22.52745	26.72713	10.75711	8.47556
ENSXETG00000025300	79.48143	80.43653	34.08668	53.80156	58.52629	57.41756	33.14635	36.00616	50.03983	80.10453	90.50063	173.15197
ENSXETG00000025302	11.87537	14.58743	6.5297	13.1503	8.31682	12.21029	9.15131	14.39833	16.71913	11.66967	19.15029	17.33599
ENSXETG00000025303	0.37967	1.1916	0	0	0.03246	0.03021	0	0	0.06481	0.26007	0	0
ENSXETG00000025304	2.67713	1.3592	0.28544	0.1713	0.1852	0.24132	0.03398	0.07452	0.14779	0.67807	0	0
ENSXETG00000025305	0.03563	0.44707	0.06453	1.17767	0.06699	1.21625	0.5223	1.6855	0	0.115	0.06347	0.28531
ENSXETG00000025307	0.10006	0.20937	0.18136	0	0.56491	1.31451	0.25902	0.2842	0	0.10771	0	0
ENSXETG00000025308	120.76386	75.73073	0.91465	1.18473	21.8847	14.51139	0.24298	0.35546	0.57279	1.11168	17.22041	33.28126
ENSXETG00000025311	11.13645	10.65916	16.19062	21.56856	14.71322	20.70774	5.47828	5.83138	12.36517	9.896	66.74653	85.2256
ENSXETG00000025313	3.9529	3.45495	2.40329	2.26428	1.74184	2.05941	1.46765	1.61032	18.36289	12.49553	4.54967	3.00625
ENSXETG00000025314	0	0	0	0	0	0.20024	0	0	0.57238	0.32822	0	0
ENSXETG00000025315	0	0	0	0	0	0	0	0	0.07152	0.16411	0	0
ENSXETG00000025316	77.7102	166.67998	261.28654	383.83275	113.81248	169.4916	31.35612	56.77776	66.44994	92.28908	90.14565	159.09073
ENSXETG00000025317	22.21878	28.75309	10.30635	18.72485	60.59937	62.36666	18.80476	26.7795	2.38855	1.62465	113.50547	106.04178
ENSXETG00000025318	0	0.05206	0	0	0.18727	0.04358	0.9873	0	0	0	0.08872	0.04983
ENSXETG00000025319	499.4173	585.07307	911.02889	914.12522	1139.28581	996.87306	812.86051	712.9969	950.61081	2790.66648	181.4018	784.93371
ENSXETG00000025321	0.49978	0.61511	0.05328	0.10232	0.02766	0.12871	0.02536	0	1.4072	3.734	1.2841	2.20779
ENSXETG00000025324	5.90138	10.27169	0.09467	0.31815	0.63878	0.54881	0	0	2.69597	5.22803	13.8735	11.97558
ENSXETG00000025326	0.84725	1.51948	0.10967	0.21068	0.34163	0.52993	0	0	19.31231	40.77859	0.21581	0.24242
ENSXETG00000025329	3.04186	2.02514	0.41766	0.48132	19.2527	12.12808	0.03978	0.349	0.58398	1.4635	65.55151	117.77659
ENSXETG00000025330	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025331	18.21672	11.9112	10.86825	11.22919	10.42623	13.29359	8.90546	9.62755	26.07449	54.74097	23.00542	102.4551
ENSXETG00000025333	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025334	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025335	16.38893	18.95529	12.40024	11.95239	19.22181	10.73757	4.21059	3.67973	8.26189	13.53051	8.5949	18.72605
ENSXETG00000025336	1.93408	3.08321	0.16695	0.16031	2.55616	2.33885	0.35753	0.47948	81.99074	60.62143	0.86206	0.69164
ENSXETG00000025338	0.03944	0	0	0	85.97433	119.85955	0	0	0.25926	0.16989	0	0
ENSXETG00000025339	0	0	0	0	0	0	0	0	0.1261	0.24104	0	0
ENSXETG00000025340	0	0	0	0	0	0	0	0	0.10501	0.16058	0	0
ENSXETG00000025341	0	0	0	0	0	0	0.03162	0	0.96339	0.35511	1.37244	0
ENSXETG00000025345	0	0.30371	0	0	0.10243	1.20745	0.09393	0	2.86081	1.83573	292.60792	139.38002
ENSXETG00000025347	137.50173	140.74336	92.06379	99.83765	96.5103	125.01982	48.38436	53.43337	68.83407	83.71069	250.35336	586.86628
ENSXETG00000025348	35.29351	43.41958	40.17711	35.56144	54.29728	46.01977	36.1591	33.71019	63.0811	72.78625	101.54969	147.35365
ENSXETG00000025356	41.96309	22.55782	20.59263	16.0218	39.79259	38.92556	36.48772	24.64891	58.37869	105.69329	36.37262	104.96605
ENSXETG00000025357	0	0	0	0	0	0	0	0	0	0.86121	0	0
ENSXETG00000025359	3.68254	4.04583	0	0	2.92303	3.95726	0.05624	0.17478	38.54054	26.9876	1.75276	4.78618
ENSXETG00000025360	35.82622	17.11546	0	0	0.19486	0.09068	0	0	1.06906	2.89784	0	0
ENSXETG00000025361	0	0	0	0	0	0	0	0	1.03466	6.0812	0	0
ENSXETG00000025363	34.19041	37.885	33.06177	27.24318	41.24965	39.57419	17.02764	12.91478	74.98811	106.37446	78.28798	110.6745
ENSXETG00000025364	0	0	0	0	0	0	0	0	0	0	0.0847	0
ENSXETG00000025365	0.07679	0.24096	0.17391	0.23383	0.2889	0.36974	1.35772	0.79934	1.33306	1.61141	0.37639	0.0769
ENSXETG00000025366	0.18035	0.25153	0.16344	0.78469	0.22621	0.47375	1.55573	3.01565	0.05644	0	0	0
ENSXETG00000025367	19.93916	11.03561	4.54656	6.32505	9.25875	9.18094	7.82391	5.23592	27.34763	9.06974	59.40156	12.75252
ENSXETG00000025368	0	0.04048	0	0	0.0364	0.03388	0	0	0.39943	0.87457	8.34637	9.84028
ENSXETG00000025371	11.02344	7.94273	5.26431	4.67897	8.41394	8.02064	4.2888	3.27355	23.58396	24.08058	49.15785	39.90565
ENSXETG00000025372	3.40068	5.40677	20.64001	12.51906	17.99699	4.87836	10.69271	9.8686	11.50735	9.44024	61.68672	87.28168
ENSXETG00000025376	171.22671	218.33279	136.61329	98.75864	172.5254	176.74578	112.83947	77.92925	206.42974	59.00589	161.04209	95.03138
ENSXETG00000025377	0.18357	0.12802	0.02771	0.07988	1.09382	1.20561	0.26393	0.05794	0.3446	0.1976	7.30922	40.53112
ENSXETG00000025379	0	0	0	0	0	0	0	0	0.20766	0	0.06573	0.07383
ENSXETG00000025381	0.05911	0.06184	0	0	1.22365	0.1553	0.051	0	5.65983	2.80002	0	0
ENSXETG00000025382	0	0	94.37913	128.51483	4.29796	19.91992	0.12091	0.00885	0.64885	1.46812	0	0
ENSXETG00000025388	0.29363	0.0768	6.25391	4.72774	0.06906	0.25713	0	0	0.1378	0.86925	0	0
ENSXETG00000025390	0	0	0	0	0	0.30165	0	0	0	0.74164	2.61022	3.44949
ENSXETG00000025391	0	0	0	0	0	0	0	0	0.12837	0.58875	5.97294	1.91694
ENSXETG00000025393	0.11242	0	0	0	0.21154	0	0.09699	0	0.21104	0.84709	9.62118	2.92698
ENSXETG00000025394	0.42347	0.13291	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025395	0	0	0	0	0	0	0	0	0	1.36643	2.7662	2.40103
ENSXETG00000025396	0	0	0	0	0.32409	0.15083	0	0	0	0.1854	2.45669	2.75957
ENSXETG00000025397	30.72593	38.52177	48.24983	38.64715	54.83188	65.57805	13.19995	15.24859	24.46069	63.93819	21.06951	60.41362
ENSXETG00000025398	0.32716	0.55619	0.37061	0.3203	20.31633	9.52645	0.52926	0.11613	0.53738	0.96851	0	0.04095
ENSXETG00000025399	107.58827	122.44296	87.14875	66.66724	69.9919	76.10894	63.11964	63.17488	539.2117	180.97129	285.86893	118.60097
ENSXETG00000025400	9.9019	6.77199	8.07322	6.30241	0.09045	0.05614	0.02763	0	0.391	0.72434	0.05715	0.03207
ENSXETG00000025401	24.35863	25.48351	7.09545	6.88245	11.34719	6.78708	12.41748	6.40059	6.38378	7.44884	0.74028	0.51476
ENSXETG00000025402	174.42234	162.35871	150.51871	139.9836	103.07181	104.00918	40.82144	37.62097	184.72739	66.95491	153.22682	136.57362
ENSXETG00000025403	0	0.96104	0	0.06664	0	0.06706	0	0	370.8932	368.74559	24.15746	35.33789
ENSXETG00000025404	0	0	0	0.22813	15.07209	17.95651	0	0	0.02734	0.12541	0	0
ENSXETG00000025405	9.13498	21.83882	0.16169	0.27948	5.27088	3.24977	0	0	0.36841	0.72978	0	0
ENSXETG00000025406	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025407	0.83919	1.4857	0.02927	0	0	0.02828	0.16708	0	1.66616	3.19626	0.05753	0.06463
ENSXETG00000025408	0	0	0	0	0.16988	0.53765	166.59381	84.30107	0.0339	0.11662	0	0
ENSXETG00000025410	0.03466	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025411	16.87602	16.9649	0.29902	0.65636	8.73713	4.58207	0.5287	0.35699	9.51263	7.96644	0.88247	1.93534
ENSXETG00000025413	2.04999	2.32339	1.2164	1.10439	6.29129	6.71056	2.56858	1.98664	5.65781	19.20308	3.28507	9.48179
ENSXETG00000025415	27.73137	36.48628	14.85158	21.76064	20.96102	18.54931	9.08293	7.02952	122.14221	181.56458	66.00613	87.57347
ENSXETG00000025416	13.44842	10.73725	1.77631	2.36913	54.09461	60.71937	16.86274	16.95592	1.12429	0.96701	0.07282	0.08179
ENSXETG00000025417	0.94656	0.67521	0.03901	0	1.13345	0.56518	0.59388	0.44799	0.16156	0.50945	0	0.64628
ENSXETG00000025418	0	0.02997	0	0	0.02695	0	0	0	0.61808	1.9107	0	0
ENSXETG00000025420	0.04702	0.12296	0.04261	0	0.13272	0	0	0.04451	0.11031	0.05061	0	0
ENSXETG00000025421	21.21655	21.0768	6.49342	7.36925	9.76183	9.86005	11.11858	7.88339	91.31462	32.15317	137.41179	98.21224
ENSXETG00000025422	331.87888	348.7586	22.69178	20.86707	255.69498	258.5707	51.4409	55.48754	155.64949	108.6676	52.20887	73.20098
ENSXETG00000025424	10.18054	11.24419	8.02632	4.55321	16.69517	11.92351	4.73127	3.16245	15.20571	3.15519	27.75985	10.98329
ENSXETG00000025425	1.05963	0.79187	0.18292	0.26348	0.52223	0.35351	0.34826	0	1.46818	10.10263	1.2145	6.417
ENSXETG00000025427	78.18815	65.76554	35.50115	38.61788	39.60473	41.59298	25.407	20.45318	70.49466	79.29555	33.45887	49.48434
ENSXETG00000025433	0	0	0	0	0	1.95668	0	0	0	0.44842	326.12133	1435.13128
ENSXETG00000025434	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025435	11.87564	13.13907	311.94805	373.08925	189.70054	151.50252	42.67558	40.83983	28.38707	56.28225	80.3501	262.21456
ENSXETG00000025436	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025437	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025439	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025440	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025441	0.11522	0.12054	0.93958	1.05262	0.4335	0.35309	0.24845	0.16354	0.10814	1.30199	0	0
ENSXETG00000025443	5.25834	3.97955	3.1093	3.18048	5.22791	5.09454	2.67034	2.3651	31.64262	26.49419	65.72448	64.67862
ENSXETG00000025446	0.07507	0	0	0	0.07063	0.02193	0.0216	0	0.04696	0.10771	0	0
ENSXETG00000025449	0.10264	0.16107	0.04651	0	0	0	0	0.04858	0.09634	0.05524	0	0
ENSXETG00000025450	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025453	12.945	18.37431	0.69754	3.7754	3.55498	4.84075	3.19936	9.00782	0.52543	0.45189	0.12475	0
ENSXETG00000025457	2115.85933	1196.72338	5251.98107	2355.62471	6532.33018	2436.7508	4809.77936	1602.23939	3283.35721	2268.31927	308.34978	771.52655
ENSXETG00000025460	47.47717	46.05976	11.75534	13.01225	35.16955	38.38607	10.52906	11.73408	66.09274	183.4416	29.90529	114.91776
ENSXETG00000025461	26.86966	23.33171	6.5746	7.44365	5.60372	6.03926	3.78615	5.51066	30.0954	28.73004	15.72892	17.9821
ENSXETG00000025462	0.29272	0.61242	0.90189	1.73208	1.70736	1.94797	4.09065	2.27186	5.21975	40.07604	13.51579	11.72369
ENSXETG00000025463	2.95115	3.65178	7.41941	4.72218	25.40691	33.23469	156.47984	167.7271	1.22113	0.92223	0.05658	0.0953
ENSXETG00000025464	18.34344	21.60898	1.08827	1.8027	13.72745	12.80328	2.92667	3.04072	135.70678	156.08629	24.24708	35.11292
ENSXETG00000025466	809.96626	1112.93606	3747.7396	2872.62907	3736.02916	2908.9585	856.67252	632.73825	818.66988	666.43299	1140.63619	1013.80186
ENSXETG00000025468	1.18597	1.44752	3.94086	4.38635	2.55707	2.94257	0.98049	1.54358	10.38931	14.7872	6.47547	7.71919
ENSXETG00000025471	150.51234	161.97058	71.81742	63.21386	109.79952	86.80396	88.27494	58.39913	106.55991	61.26007	48.51806	56.40574
ENSXETG00000025472	168.82304	130.69399	39.17972	33.97677	65.99812	44.7747	40.89487	38.61568	78.71725	22.96478	190.25677	112.8886
ENSXETG00000025473	102.33125	77.1154	36.75881	39.06149	53.46575	67.07299	36.41371	25.33644	203.10951	60.28361	47.90542	26.18424
ENSXETG00000025474	239.72541	222.05712	351.51611	274.71921	371.71498	281.30414	222.60991	131.85843	159.34843	129.74877	111.73466	190.29515
ENSXETG00000025475	29.16728	37.41389	19.06771	14.58902	24.23918	22.48639	13.967	12.24373	71.48546	55.83044	104.17433	47.03732
ENSXETG00000025476	9.23747	11.03809	2.51934	3.25746	3.66585	4.58132	1.71846	1.28467	7.3964	18.52004	37.48527	33.22955
ENSXETG00000025477	33.24165	32.84373	10.36123	9.92221	14.4266	11.146	5.91263	3.19887	24.90092	22.42093	12.86677	12.61879
ENSXETG00000025478	0.97988	1.21398	0.32717	4.48811	0.60652	0.67742	0	0.17086	0.02421	0.0833	0.02299	0.69718
ENSXETG00000025479	0.30535	0.69214	0	0.04429	0.19152	0	0	0	0.04777	0	0	0
ENSXETG00000025480	0.03283	0.10305	0.20824	0.51424	0.52507	0.25873	0	0	0.46217	1.13077	0	0
ENSXETG00000025484	72.49547	74.76919	36.15111	44.02045	59.48933	86.61896	19.44305	20.95392	58.83008	98.2783	99.42715	244.98626
ENSXETG00000025485	2.14049	2.47755	0.41274	0.71337	1.45684	2.55235	1.17868	0.86216	3.59057	9.90236	11.1644	38.07864
ENSXETG00000025486	11.76891	13.80224	9.03399	10.5458	24.1677	28.54146	9.50397	10.22443	17.12411	27.04284	19.52146	58.7086
ENSXETG00000025487	12.21817	6.82449	3.47193	2.61316	0	0	0	0	0.19439	0.11147	0.18463	0.1037
ENSXETG00000025489	0	0	0	0	0	0	0.14307	5.18099	0	0	0	0
ENSXETG00000025492	0	0.05892	3.44402	6.34492	5.82674	5.12749	390.60673	217.38054	0.23782	0.24243	0.0502	0.08459
ENSXETG00000025493	0	0.08377	0.10885	0	0.48977	1.05201	400.87288	259.94886	0.4886	0.30172	0	0
ENSXETG00000025497	98.31175	86.35262	0.17863	0	0	0	0	0	0.07399	0.3395	0	0.01975
ENSXETG00000025498	0	0	0	0	0	0.96039	0	0	0.75487	2.28236	285.60749	927.46498
ENSXETG00000025500	0.10705	1.04526	0	0.49685	0.10072	0.03125	0	0	458.40723	677.82357	0	0.14292
ENSXETG00000025501	20.05401	15.82013	9.79908	6.93357	8.43943	5.67177	0.58447	0.53869	12.8451	20.01113	10.67788	20.05391
ENSXETG00000025503	158.28031	150.49054	75.81461	62.2161	118.09352	90.62342	53.19243	55.40149	106.21303	86.88878	112.09243	90.51751
ENSXETG00000025504	0	0	0	0	0	0.06777	0.06676	0.07325	0.29053	2.6653	0	0
ENSXETG00000025505	18.98481	49.33351	1402.6098	1687.18329	374.66256	384.38467	169.59361	134.19825	284.95988	246.21486	10.23619	11.1916
ENSXETG00000025507	6.55243	7.54547	10.03918	20.01924	13.57138	27.1623	12.8509	22.17658	14.06986	26.08128	14.45565	48.61939
ENSXETG00000025510	1308.26311	1405.76234	3330.39135	3538.71534	4146.4558	3912.68703	3191.35194	2261.84288	2383.33164	2633.50594	425.67956	644.37558
ENSXETG00000025511	8.11888	8.54435	5.64963	6.60279	7.32028	8.04069	3.9607	3.88828	4.9895	30.53545	20.20473	148.46623
ENSXETG00000025512	4.47826	4.42954	11.36349	12.40017	27.19518	32.08589	11.73069	15.95397	1.52846	11.13089	24.53336	103.79139
ENSXETG00000025513	8.8154	8.94993	2.28256	3.28781	4.53508	5.97036	18.73165	43.94152	10.18972	20.24013	21.44615	51.65926
ENSXETG00000025514	1.16437	2.34256	0.8117	1.24712	2.2752	2.03922	2.08624	2.45859	2.77416	11.95479	30.26027	116.77147
ENSXETG00000025515	5.41515	5.3573	26.24401	30.5799	22.87107	21.95759	11.98373	10.53014	27.62277	35.29031	20.04367	32.41672
ENSXETG00000025516	3.20378	2.25694	0.84622	0.85461	2.13571	2.19932	1.24998	1.28009	1.22396	2.0622	2.1671	8.59244
ENSXETG00000025518	0	0	0	0	0	0	0.10037	0.16517	0	0.06259	0	0
ENSXETG00000025519	21.02131	22.41992	6.81957	9.68071	12.00512	13.03622	7.69154	5.57455	29.40368	11.18174	33.39525	20.31247
ENSXETG00000025521	0	0	0	0.05196	0.05617	0.10457	0	0	3.02635	2.57089	0	0
ENSXETG00000025522	0.93055	0.85186	0.10544	0.50615	0.32834	0.20372	0.10037	0	3.05692	3.63103	2.79969	4.42607
ENSXETG00000025523	0.48854	4.94064	0.19675	0.28345	0.81715	1.66373	9.319	15.10621	0.45854	0.2337	0	0
ENSXETG00000025524	14.81174	11.52389	0.29074	0.65145	0.60369	0.56189	0.96876	1.21477	3.1117	3.91395	0.04767	0
ENSXETG00000025525	0.08491	0.04441	0.03847	0.09236	0	0.01859	0.07325	0.06028	0.17931	0.02285	0	0
ENSXETG00000025527	5.57196	7.37439	2.31182	2.62897	11.55838	12.58051	4.63321	3.87623	19.46999	26.66466	51.94489	111.99294
ENSXETG00000025533	81.07521	78.57557	18.90563	23.9744	58.02996	63.90452	27.71999	29.48164	96.12708	135.30778	33.27491	84.97291
ENSXETG00000025540	0	0.10834	0	0	0.38967	0.09068	0.17867	0.09802	0.19439	0	0.18463	0
ENSXETG00000025541	2.38635	2.76866	0.22183	0.91854	0.48932	0.06697	0.01321	0.0145	5.36986	26.36235	1.13186	2.51215
ENSXETG00000025543	0	0	0	0	0	0	0	0	0.08897	0.10204	0	0
ENSXETG00000025544	0	0	0	0	0	0	0	0	0.10703	0.53183	0.16939	0
ENSXETG00000025545	2.63237	1.02541	0.55831	0.658	1.13295	1.3978	0.89388	1.03379	3.75863	16.15698	5.94137	20.97506
ENSXETG00000025547	0	0	0	0	0	0	0	0	1.14633	0	0	0
ENSXETG00000025548	1.67436	0.74706	0.29006	0.89997	0.76447	1.33686	0.61604	0.67593	3.07371	7.05017	16.79157	4.14221
ENSXETG00000025551	58.41626	63.67623	134.78004	122.12519	125.8791	101.03203	84.49476	85.18662	264.41148	244.05965	36.37328	36.70938
ENSXETG00000025552	0.93044	4.20235	0.02055	0.05925	0.23485	0.01986	0.01956	0	0.06391	0.14658	0	0.02271
ENSXETG00000025558	0.08652	0	0	0	0	0	0.03732	0	0.0406	3.86571	0	0.04332
ENSXETG00000025559	0	0	0	0	0	0	0	0	0.33628	0.55092	0	0
ENSXETG00000025560	4.09128	2.89201	6.51348	4.33023	6.24199	5.9066	4.19728	2.512	3.84004	12.49749	3.94286	14.72628
ENSXETG00000025564	0.97171	21.08286	0.03828	0.14708	5.28656	2.40478	0	0.03998	2.89471	0.72764	0	0
ENSXETG00000025567	6.02289	6.16789	6.72664	7.78822	25.73894	32.05383	4.24457	3.89439	5.45394	12.00743	24.08502	45.99691
ENSXETG00000025568	0	0.11047	0	0	0	0	0.13663	0.19986	17.8866	21.36541	7.43521	5.28604
ENSXETG00000025571	25.67498	23.77007	12.12595	13.76144	17.00318	19.93455	10.00676	9.49915	49.74601	49.00748	31.56257	83.08845
ENSXETG00000025574	2.34062	2.89392	2.84963	3.84746	5.20505	5.3001	3.07985	2.95405	4.46029	13.20807	7.3976	26.30215
ENSXETG00000025575	10.68902	9.64376	8.97589	10.83818	12.73227	13.4823	5.499	6.21925	26.41616	150.41983	4.45837	46.54522
ENSXETG00000025578	0.13177	0	6.77807	3.15406	11.65575	14.83046	23.33675	19.36781	0.49481	1.38321	10.72071	38.63488
ENSXETG00000025579	0	0.05161	0	0	0	0	0	0	0.09266	0.42493	0	0
ENSXETG00000025580	29.12015	25.29229	7.57087	10.97941	15.39901	15.97508	8.70736	8.58557	16.32233	29.7303	17.3262	47.05108
ENSXETG00000025586	5.64919	8.36428	2.08254	9.33244	40.80836	30.77197	44.97726	57.09878	0.89868	3.09197	0.04268	0.91087
ENSXETG00000025588	0	0	0.40417	0.51747	0.4196	0.52071	1.21832	0.3518	5.51134	1.12012	0.06625	0
ENSXETG00000025590	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025592	0	0	0	0.04027	0.04353	0	0	0.0438	0.04343	0.04981	0	0
ENSXETG00000025593	5.29762	3.75747	0	0	2.53432	1.45465	0	0	0.42137	2.22295	0	0.04493
ENSXETG00000025594	1.72535	1.73284	0.25018	0.36033	0.69262	0.90655	0.15879	0.43553	2.82858	8.07265	11.42266	18.03704
ENSXETG00000025595	0.09378	0.14719	0.16997	0.20404	0.39705	0.20532	0	0	2.42073	2.92763	0	0.23478
ENSXETG00000025597	0.13075	0.20521	0.05927	0.05691	0.24603	0.28626	0	0	2.39309	2.04079	0	0.13092
ENSXETG00000025598	0	0	0	0.02567	0.02776	0.05172	0	0	0.02769	0.06357	1.68459	6.53431
ENSXETG00000025599	42.16672	43.9748	164.54587	156.15771	81.09623	64.18236	11.59021	12.46516	40.07668	477.79932	27.2729	528.79363
ENSXETG00000025601	0	0	0	0.0267	128.1893	154.25891	1.58772	0.26131	0.25911	0.06606	0	0
ENSXETG00000025603	7.49975	7.11229	7.87233	8.68651	17.7671	18.56856	8.89048	7.45651	6.12765	18.52687	6.20461	18.53158
ENSXETG00000025604	9.35284	4.64363	0	0	0	0.04626	0.04557	0.15006	1.2399	4.03838	0.04709	0.10585
ENSXETG00000025606	3.66228	3.47873	1.88862	2.64038	4.74314	5.68952	2.76288	2.8574	5.56602	9.0389	8.08667	13.56416
ENSXETG00000025608	0	0.02519	0.02182	0.02095	0.38542	0.6753	0	0.04563	0.13573	0.7004	24.27493	68.43503
ENSXETG00000025609	0.0697	0	0	0	0	0	0	0	0	0.15005	2.42325	9.91083
ENSXETG00000025610	4.04007	2.77473	7.49027	8.96411	7.399	9.20932	2.60738	1.57639	10.85492	37.5789	15.83562	16.05861
ENSXETG00000025611	1.62218	2.43684	0.33925	0.83253	1.4088	2.47683	0.39472	0.5512	2.7328	8.32764	12.71793	30.77929
ENSXETG00000025614	3.24537	2.94587	5.36312	4.40253	3.4575	3.2181	0.78229	0.85834	3.00128	12.84318	3.02068	20.9799
ENSXETG00000025615	0	0	0	0	0	0	0	0	0	0.05102	0.50694	0.14239
ENSXETG00000025621	0.3277	0.41902	0.49495	0.28518	85.02033	104.22554	17.30679	12.19998	7.96228	9.05308	0.25965	0.14583
ENSXETG00000025623	0.48607	0.76281	0.04894	0.11752	0.25406	1.20604	0.09319	0.25561	48.13265	126.38847	236.22912	580.92335
ENSXETG00000025625	0	0	0	0	0.84152	1.95809	0.12861	0.21166	0.48971	0.64186	0.99662	2.46296
ENSXETG00000025626	3.38988	3.23349	8.08666	7.50515	6.19102	7.15932	2.06431	1.79309	9.59187	31.98148	9.77664	31.89767
ENSXETG00000025628	12.3235	11.76036	7.08684	5.68121	7.52161	7.2148	5.27058	2.67666	27.49143	39.94583	63.39324	153.18519
ENSXETG00000025629	9.96381	15.03781	8.24017	9.95027	41.28813	40.24122	32.55125	17.52283	39.96297	37.62605	2.32974	4.63427
ENSXETG00000025630	0.85494	2.59808	9.74015	7.2275	6.89457	3.8503	0.59708	0.23119	0.53496	0.48203	0	0.04079
ENSXETG00000025632	0.23264	0.24338	0.05269	0	2.73595	2.49556	3.462	4.78951	0.4367	1.50248	0.51848	3.72721
ENSXETG00000025633	10.47616	18.17545	10.55935	11.04928	26.15257	23.97577	27.56409	24.43235	63.85205	54.33048	9.47861	18.12907
ENSXETG00000025634	0	0.08405	0	0	0	0.07035	0	0	0	0	0	0
ENSXETG00000025635	0.06175	0	0	0	0	0	0	0	0.05795	0.13299	0	0
ENSXETG00000025636	0	0	0	0	0	0	0	0	0.07188	0	0	0
ENSXETG00000025641	26.10532	29.64825	26.90794	27.42529	27.49272	31.66465	15.26765	18.25452	48.45256	53.92177	31.18571	57.8741
ENSXETG00000025642	10.00933	8.84491	27.82902	24.27109	16.45713	12.33923	6.9583	5.33512	25.53882	19.77003	53.1897	87.57784
ENSXETG00000025643	1.27953	1.58959	0.65225	1.7398	211.79533	247.13131	40.08282	19.7567	0.97575	1.7216	3.70697	5.92569
ENSXETG00000025645	58.23732	75.53917	27.17517	33.71844	110.92025	128.39382	55.00668	65.65755	74.95517	23.10431	119.8691	50.96709
ENSXETG00000025648	0	0	0	0	0	0	0	0	0.26521	0.06085	0.15114	0.05661
ENSXETG00000025649	0	0	0	0	4.21332	2.00642	4.85171	2.56313	0.09775	0.44842	10.76942	22.63015
ENSXETG00000025650	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025651	28.18852	38.56673	82.36794	73.12242	56.09145	56.35427	18.45111	21.35786	40.65559	27.09271	79.66289	134.99077
ENSXETG00000025653	4.46117	4.55992	8.92227	13.61044	2.41222	2.33499	0.4866	0.82513	4.18721	11.37043	12.11351	37.79145
ENSXETG00000025656	0.07497	0	0.06794	0.13043	0.14101	0.1969	0.1293	0	0	3.79184	0.86857	1.72617
ENSXETG00000025658	2.42542	2.31349	6.01216	4.65596	3.89267	3.74809	2.0924	1.82315	3.14685	16.04835	2.9252	27.78686
ENSXETG00000025659	7.84277	10.07053	0.03136	0.03012	0.35837	0.18193	15.75732	0.32774	0.77999	4.30487	1.5279	2.80849
